region,SWHE,DWHE,RYEM,BARL,OATS,CORN,OCER,POTA,SUGB,SUNF,RAPE,SOYA,OOIL,PULS,TOMA,OVEG,APPL,OFRU,CITR,TAGR,WINE,OLIV,TOBA,COTT,OFIB,GRAS,MAIF,OFOD,SETA,DCOW,BCOW,BULL,HFRS,CALV,SHGP,PIGS,PIGF,LAYS,BROI,OANI
DEA4,940.254222726133,895.716476486915,638.466542536299,806.094962117728,529.096097444022,1324.504870379,593.425172847436,5058.52309951489,1798.45604681635,435.91,1062.00993684272,996.161645418175,418.59245672154,676.603433437837,25351.2987439889,4943.65743867089,7290.73780312533,14841.543397978,2000.86,2421.85,2421.85,2000.86,2000.86,2000.86,485.86,783.939993260362,1166.88290910429,485.86,485.86,1652.05696586447,343.46,942.137998369328,257.59,171.73,42.93,283.84,117.723726840762,13.25,6.62,5234.71223280476
DEA5,1130.46976236295,931.954003167702,720.811853095054,867.796081338199,588.697575028874,1880.06560552217,596.925257092221,7414.85658797368,2086.77465028338,814.420033103081,1078.76735425952,1045.30758442375,1267.67291409215,723.010672651071,25511.0083458733,5113.23922898236,7372.45757757301,14921.6456120586,2000.86,2421.85,2421.85,2000.86,2000.86,2000.86,485.86,917.360466122334,1346.70072770869,485.86,485.86,1656.7569383029,343.46,946.358644637405,257.59,171.73,42.93,283.84,117.341389363942,13.25,6.62,5236.58302103164
DEB1,880.721829545078,972.133279251383,621.216212980952,716.715914563554,637.809745466158,1389.96108531777,681.173298913183,4444.36629750579,1424.01417805455,688.309247345779,1037.28482574168,540.66,475.576376602292,697.861965367542,37259.5845996665,7145.78786966205,7958.07952384362,15558.1213282063,1018.62,3881.76,3881.76,1018.62,1018.62,1018.62,408.4,722.88897633509,990.439640419117,408.4,408.4,1599.4922597381,169.24,953.445429513853,126.93,84.62,21.16,218.42,115.089590348359,10.19,5.1,5150.64510181586
DEB2,920.372703072433,983.719906894827,588.523795010079,728.754818790799,659.48006853278,1428.14391080107,709.500376135969,1855.59,1177.69780054161,700.127636876024,924.027478337115,638.51,503.24289226914,710.344010385058,37107.1660951967,7107.52234658158,7896.87526692071,15495.9976458381,2000.86,2421.85,2421.85,2000.86,2000.86,2000.86,485.86,823.45823614456,1120.23826623949,485.86,485.86,1476.72281927723,343.46,948.489074086167,257.59,171.73,42.93,283.84,115.338751077165,13.25,6.62,5152.76502870781
DEB3,810.037445211208,883.064956860128,544.381858723151,703.442196293246,665.269767252136,1363.21983525183,705.554936577663,4693.69334202408,1503.14231039812,678.673260054683,960.485806036847,560.23,475.47480387847,621.738556326635,37302.6219733811,7163.20766807723,7954.94784848198,15550.1245025016,2000.86,2421.85,2421.85,2000.86,3417.17927226974,2000.86,485.86,761.702339614462,1036.48486029398,485.86,12.3071292891554,1608.70110885498,343.46,965.786404690858,257.59,171.73,42.93,283.84,114.997752853101,13.25,6.62,5321.91492200878
DEC0,856.699075607805,1008.28191503522,519.458608733741,819.660283838228,630.867473998483,1524.23309656709,681.406573443268,4831.49620144416,762.34,696.536709839546,1082.41036095942,559.55,231.3,810.532702490104,38524.9571896672,7263.00431080828,8071.3737848925,15736.5215881605,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,623.661659696221,989.485702576853,485.23,485.23,1700.62596502287,415.74,969.322346988524,311.81,207.87,51.97,218.42,114.255544259405,10.19,5.1,5043.05887502059
DED2,346.01,336.42,288.58,313.55,230.84,515.43,336.58,1572.46,737.18,362.56,517.84,541.08,223.66,288.82,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,429.33,429.33,429.33,429.33,429.33,1084.39,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
DED4,391.57,380.71,326.58,354.84,261.24,583.3,380.9,1779.51,834.25,410.3,586.03,612.33,253.11,326.84,32458.51,32458.51,2000.86,2000.86,2000.86,2421.85,2421.85,2000.86,2000.86,2000.86,485.86,485.86,485.86,485.86,485.86,1087.99,343.46,300.52,257.59,171.73,42.93,283.84,283.84,13.25,6.62,300.0
DED5,391.57,380.71,326.58,354.84,261.24,583.3,380.9,1779.51,834.25,410.3,586.03,612.33,253.11,326.84,32458.51,32458.51,2000.86,2000.86,2000.86,2421.85,2421.85,2000.86,2000.86,2000.86,485.86,485.86,485.86,485.86,485.86,1087.99,343.46,300.52,257.59,171.73,42.93,283.84,283.84,13.25,6.62,300.0
DEE0,846.554716311742,839.078978849623,424.280583317714,741.752020840473,512.74878565037,1249.89715512419,646.313501819371,7430.21937048397,1719.35515093423,635.43736337677,1023.83625636356,865.784090779596,371.185168314359,821.756596872363,33580.7722634358,6159.03336510574,6810.32864259751,14408.37943203,1018.62,1312.98,1312.98,1018.62,2860.16866534295,1018.62,388.36,574.792885068263,857.591246856028,388.36,388.36,1530.96470027684,415.74,919.014657927412,311.81,207.87,51.97,218.42,116.601009400497,10.19,5.1,5274.00218764
DEF0,876.169604929437,886.361063929436,660.534183687819,799.977458705564,520.780861466435,1665.16145791949,594.763576807158,6890.12014848504,1967.91225472701,570.779158464283,988.658213016285,789.03,350.323197083314,763.194185515858,25302.9218883952,5021.06222303354,6676.44942697059,13981.5013874925,1018.62,1312.98,1312.98,1018.62,3189.44549316782,1018.62,565.77,864.824511257137,1362.90193976559,565.77,565.77,1598.21538900262,461.85,923.033717266308,346.38,230.92,57.73,220.89,117.115634057008,10.31,5.15,5275.81155778814
DEG0,1019.11507197649,1094.78535748713,638.673381782093,948.158926195949,614.718121709952,1449.52248610888,626.836801724089,7433.87287863385,1895.5227769366,837.347033457099,1180.91040915948,781.625984122989,403.652634565634,849.153313566496,37635.7066940743,7160.23860653607,8919.45709544084,17439.6746414012,1018.62,1312.98,1312.98,1018.62,3469.75883650943,1018.62,453.32,800.193610505708,1138.3918086606,453.32,453.32,1502.99185512439,414.59,930.398607942532,310.95,207.3,51.82,218.42,116.017711597958,10.19,5.1,5279.59666090562
FR10,854.870435134444,734.98963885078,1238.75431317611,947.606769956976,516.782591922635,1000.86223846277,634.004967528496,12224.6374785601,1541.95533560134,679.050308385939,991.727402804561,866.734417463865,650.299942663857,705.728615832978,6419.88464713111,4486.71911566415,12480.4144943469,11003.5102983648,1018.62,1312.98,1312.98,1605.76999901754,1018.62,1018.62,556.45,503.48828029521,990.084771413673,556.45,556.45,1443.32521024682,415.74,1097.12672422311,311.81,207.87,51.97,218.42,99.0624956555389,10.19,5.1,5773.62830559912
FRB0,794.127485293435,857.011297326527,1046.25579568769,887.842309736875,515.086649617271,1093.61917193854,631.79278077857,12263.372993119,1558.74923065702,623.939718576262,942.057443502463,798.287446808696,682.62352841979,591.290716264191,7787.67838991511,4665.16804821124,11405.3266054308,9974.27607271273,7018.12256751487,13600.0903760347,1535.3,1018.62,2732.96204286669,1018.62,593.24,316.714085192759,590.887648764528,593.24,593.24,1584.75581417265,221.02,1118.38141020524,165.77,110.51,27.63,218.42,102.056420336947,10.19,5.1,6076.34867468531
FRC1,828.065987111489,694.709340951713,904.61341043185,854.227441591031,515.494231784253,1017.71852666218,630.865351461599,8505.37012940843,1460.9158287502,619.453995698924,932.975406854939,850.165462336202,670.709780472928,524.521260581991,7793.22667540399,4435.42066396279,13779.9561554637,12396.4310915167,1018.62,13549.4065980704,3400.56,1018.62,3847.36926365435,1018.62,429.12,327.308499191403,678.903791612405,429.12,429.12,1489.06660217058,233.8,1129.68613576946,175.35,116.9,29.23,218.42,100.095640850431,10.19,5.1,6115.63485088851
FRC2,790.716450330559,643.942624117989,1037.39715287484,876.098563692799,518.233794379937,901.723949810702,635.187051573636,7977.05203417123,1591.41748752399,609.097688886662,992.080400417735,768.637709244612,692.278404564719,617.850156361278,5512.75205370523,4211.95853522496,15682.3925355114,14248.3290578561,1282.07,1651.6,1651.6,1282.07,3425.20328426077,1282.07,598.67,313.830243002431,626.571892517859,598.67,598.67,1432.46104223779,287.97,1118.98390146422,215.98,143.99,36.0,215.93,99.7161272425775,10.08,5.04,6080.91889807717
FRD1,847.234441807918,682.585475358099,957.002051609204,914.545664632013,514.384600699817,1050.41239416674,633.815733336324,8144.08240146812,1564.72854670166,640.467610084085,987.665028783586,837.084164369804,671.800614566183,798.521341956973,5500.69819243021,4113.38099182575,15903.754546184,14113.9870041245,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,601.03,338.638036035563,634.458844116407,601.03,601.03,1670.31294011852,231.29,1110.33675201248,173.47,115.65,28.91,218.42,103.983971485162,10.19,5.1,6091.0636111068
FRD2,991.314351805692,873.226923150355,1006.66396979109,978.411237254543,512.73463515061,936.596866848658,633.027629251888,10854.5202614641,1619.65328469659,613.432390752433,1008.07654667331,781.46755788353,684.286455039907,673.324177861817,5507.98398412654,4227.67782756311,15822.7170839267,14007.3529716642,1282.07,1651.6,1651.6,1282.07,1282.07,1282.07,598.67,417.559417117192,796.843235525966,598.67,598.67,1529.49376039235,287.97,1100.44340380252,215.98,143.99,36.0,215.93,100.488210722065,10.08,5.04,6090.0078879981
FRE1,1021.7096111828,804.762355181794,1178.02478147888,1006.8402548722,515.895610041597,985.295073566508,633.52640774042,11818.8165252476,1634.65668799971,566.093569109426,1056.60883761306,923.972580497591,655.691111200522,654.80265445067,5509.97326542277,4356.78585356013,12500.1835760545,11034.6635842364,1018.62,1312.98,1312.98,1018.62,2006.87635426235,1018.62,735.83,490.125216903725,970.68957606887,735.83,735.83,1407.56323861897,415.74,1087.05638323307,311.81,207.87,51.97,218.42,100.17311736928,10.19,5.1,6097.3038667521
FRE2,941.73571900593,807.870132195525,1261.53696276281,977.896181564198,514.871920728819,949.464963557724,634.070742833657,11984.3232680901,1610.44212327294,587.544356491632,1026.84983087331,892.928679758293,665.343206057079,780.314917636855,5510.80056912683,3712.83826372355,12414.1562473023,10964.4319435856,1282.07,1651.6,1651.6,1282.07,2254.64939133145,1282.07,598.67,497.635942075071,905.244735976227,598.67,598.67,1515.00388205447,287.97,1096.33945278754,215.98,143.99,36.0,215.93,99.3354853870806,10.08,5.04,6096.57907663755
FRF1,912.80601942252,675.234090565888,984.649894544272,911.597181050637,518.680909814114,1272.2718756511,633.895001307285,9226.72189141736,1559.01983218834,552.145321372122,1049.91928708691,1013.50184894188,690.504611964747,639.460121206736,5510.22531376504,3834.98286226824,14709.947163186,13397.8042903014,1018.62,12886.1581684879,1321.04,1018.62,3157.83416663319,1018.62,642.35,409.637596215425,782.264381806195,642.35,642.35,1443.15775375215,291.55,1097.05278634147,218.66,145.77,36.44,218.42,99.7432194997969,10.19,5.1,6059.40365496796
FRF2,853.976110730816,746.910778010777,780.647464883612,927.438260450158,514.558014098708,972.575335662957,631.973174056861,13370.3892496449,1618.08194923441,644.376332600639,979.045852656326,796.411895879988,662.281214654962,619.940200523956,5524.69197272076,4146.82563921554,14896.5672099131,13583.5936089775,1282.07,13021.7189922082,1651.6,1282.07,2427.34092956207,1282.07,598.67,355.21572795486,635.883265494231,598.67,598.67,1559.86851571024,287.97,1111.77331593525,215.98,143.99,36.0,215.93,100.994811748904,10.08,5.04,6084.11348371485
FRF3,745.429378984795,624.037552520163,860.513362015866,850.840688183141,517.026749595059,873.377934555668,633.929650816441,9919.91389406289,1465.02110522187,633.616520105813,895.95299063926,707.58902289061,667.695035366782,629.445021592946,6488.93577779608,4398.21382815988,15872.5441153179,14095.3366884159,1282.07,1651.6,1651.6,1282.07,2091.02888973714,1282.07,598.67,341.59445277059,702.069179903327,598.67,598.67,1552.09744506546,287.97,1113.43145943599,215.98,143.99,36.0,215.93,99.7476838723363,10.08,5.04,6089.36992057874
FRG0,842.465989596657,792.575660296093,986.960866208423,883.235398601574,515.001445123279,946.735862247283,633.965083033897,8378.66628043293,1475.42777028814,659.339000135551,946.019435649994,797.955993771967,680.398855676289,619.640985767415,7542.01873871613,4516.63543101446,12761.9266011192,11228.6673207758,1018.62,13349.4948249332,1897.92,1018.62,3963.99956912356,1018.62,513.18,298.794364684097,662.173983804056,513.18,513.18,1683.36759840405,189.6,1111.96851711804,142.2,94.8,23.7,231.69,103.271819089852,10.81,5.41,6080.42428303986
FRH0,887.071204280966,743.026356029858,875.7139201099,927.3287655598,514.700222637362,1104.37375241409,632.153891146772,8430.11086453736,1426.91648061369,532.119871734862,1006.84870104759,792.883249973303,670.178811380369,701.633366903596,5497.65584235238,4208.71428752232,15621.4370421636,13671.3833160846,1018.62,1312.98,1312.98,1018.62,3841.91234468333,1018.62,1231.87,297.825929408853,630.162821616937,1231.87,1231.87,1777.6494982963,202.05,1104.11744268444,151.54,101.03,25.26,179.33,115.546306222891,8.37,4.18,6069.34634812369
FRI1,745.96094476769,697.957239934437,884.963567093005,789.666953185134,520.616750016122,1064.03868595316,627.724300104257,7952.42017030629,1566.84604422258,603.644010040688,861.269603543594,838.849380675292,658.482486232345,533.576488520372,7792.59671611527,4580.843410812,12957.0417314002,11597.6824951777,954.07,12821.9411094507,2224.69,2270.64473160828,3132.38393334887,954.07,469.17,259.963564792378,583.843765869833,469.17,469.17,1564.33345436558,359.89,1130.0548231524,269.92,179.94,44.99,310.24,101.171605899541,14.48,7.24,5982.06826559043
FRI2,654.129165252147,660.399540893594,722.91680030423,788.042810417459,514.367482740816,794.13902372919,631.047814911673,7525.95242173474,1103.83,567.625665087489,934.648910656656,745.444911990615,1011.92812289183,541.520755171005,5510.05206251325,4209.12237032093,15687.1062395269,14282.6276104893,1282.07,1651.6,1651.6,1282.07,2345.43647403429,1282.07,598.67,288.639929968853,612.75627953558,598.67,598.67,1467.30294781469,287.97,1131.50603038297,215.98,143.99,36.0,215.93,99.76584833553,10.08,5.04,6013.19351949003
FRI3,817.092297346818,766.122491131948,924.302468195739,862.718392360791,515.176706674174,925.103584118229,634.813322347748,7182.71561177786,1570.92025805945,589.232713311018,894.319083577087,770.9872719092,678.521729622502,603.721526971319,7428.7768855866,4531.67815652815,11819.6218512631,10273.1150979774,1282.07,13660.4253753795,1651.6,1282.07,3529.37748864996,1282.07,598.67,307.696303139046,603.504979039885,598.67,598.67,1571.65073238975,287.97,1116.46737349643,215.98,143.99,36.0,215.93,100.043830113617,10.08,5.04,6093.19692813556
FRJ1,631.902276992041,564.714916287814,721.096253554584,743.277546219169,521.889678618925,651.779890096399,630.920898027649,7358.90339681318,1579.64934448753,534.10965623161,862.519936130378,794.223117868762,670.546846763139,533.792183228371,6068.14827673793,4339.62104120326,12263.3303163967,10707.7629683493,6921.01915200015,12707.7022951047,720.23,1694.3189482719,1268.02,1268.02,414.52,165.436000413403,391.684262389074,414.52,414.52,1413.45878016995,383.13,1117.72344464866,287.35,191.57,47.89,185.47,99.137356094754,8.66,4.33,6101.38879118248
FRJ2,680.733583127193,675.397174915255,815.788484318036,785.521719082908,515.569853718965,1032.34407362964,632.464085673491,7990.05356702175,1579.61162639201,588.602651129265,862.852953981785,831.906056406513,682.108771872716,547.811943949921,7761.70984941065,4568.09051509969,13814.5678225588,12294.2348197079,1282.07,13198.4410199349,1651.6,1835.04422001022,3158.94502414741,1282.07,598.67,253.929489771058,529.431744267056,598.67,598.67,1558.59026418598,287.97,1136.76919373277,215.98,143.99,36.0,215.93,101.278115734912,10.08,5.04,5995.18254137465
FRK1,724.759530952969,712.090362953143,896.321705699804,815.115023016516,518.361089139499,921.215881126025,630.047320998889,8022.42667691455,1440.37803172402,640.59510184939,937.623612501765,832.164540200546,685.945240973339,453.067310439645,5524.01436226812,4187.60353775242,15147.7415345279,13824.8480793595,5720.31504075086,13804.681338386,1207.15,865.87,4214.97405101214,865.87,466.26,303.875121048782,614.117936621616,466.26,466.26,1515.33572981323,289.3,1127.35024641833,216.98,144.65,36.16,172.93,99.8805384337434,8.07,4.03,6091.01592586941
FRK2,755.905649903961,691.093103225968,891.13526297922,851.679271696882,517.188813980066,1026.53167722252,628.950137111014,7224.77829517968,1582.04573723755,598.036340313325,994.747536553054,983.542489890852,675.25159613124,626.710192003136,5527.91689126527,3959.13062406688,14073.4355898211,12767.6308733442,6439.33682209779,13507.5687777321,1651.6,1770.08697472366,3717.79100621937,1282.07,598.67,265.350087311912,577.474306643726,598.67,598.67,1569.76546479986,287.97,1119.90732455914,215.98,143.99,36.0,215.93,100.387487407326,10.08,5.04,6061.16700110851
FRL0,562.303292221959,570.381190980086,650.422742630948,705.969732839908,516.482891720168,917.152025368028,629.662341756937,8426.14422976532,1580.63887542194,533.901672711656,771.445737748614,821.459771488058,677.878448056759,495.832389086545,5512.47802454357,3871.70891541164,12754.6219814542,11364.3000406768,6666.46537704728,12816.367090379,905.88,1877.47650291141,1256.74,1256.74,531.01,163.554425671752,383.690193915813,531.01,531.01,1382.95690892952,236.31,1114.13342656767,177.23,118.15,29.54,218.42,99.1106517545619,10.19,5.1,5841.75818724122
FRM0,611.001001468071,589.299529547726,397.433711576959,694.109564963405,638.59425345593,1518.55332243516,707.385291313497,7525.7029641023,591.22,522.360322689683,877.443137097788,447.513381431425,2075.84390964921,440.890856776114,5723.47376642824,3826.14470244394,15188.2841102538,14028.4270943993,7055.14006227863,14179.1796524081,1312.98,1681.95035688575,2065.66,2065.66,485.23,163.778191455693,377.164692675402,485.23,16.9359109005145,1360.54479142651,529.75,1123.81904225735,397.31,264.88,66.22,218.42,99.0412840496369,10.19,5.1,5871.99519669403
ITC1,644.294059869304,840.049323692078,870.77167197492,692.675933412878,440.837310400721,1270.79070821323,647.869134394768,8525.07967897503,1457.03456077838,949.007275802667,794.242777427341,979.144993593647,1787.66403569341,376.714758244642,3028.19005394051,3299.3368726751,2824.93534807851,1867.86746260939,1166.9530092287,11506.1845524959,1542.56,683.428217117054,2236.35089656411,817.45,639.04,213.240308008509,1572.59952505419,639.04,639.04,1857.41745836688,536.34,1228.35215563129,402.26,268.17,67.04,162.88,204.777516408652,7.6,3.8,7477.4930477011
ITC2,474.166555288927,2843.64952861144,636.239100809908,1130.97552931066,257.32,1013.84576002043,770.200533225035,4143.924213876,821.73,404.14,577.23,603.14,249.32,210.42521705001,3056.39567669451,3378.78991040656,2650.60542240776,2531.8123227581,1018.62,11389.1647048895,1312.98,707.485625389902,1018.62,1018.62,485.23,214.073475222815,1503.42196884925,485.23,485.23,1632.97261262621,508.07,1206.31380975104,381.05,254.04,63.51,218.42,190.991110595537,10.19,5.1,7641.30946095097
ITC3,585.03043062286,724.465134004572,970.098562079771,457.735919149513,554.417627916597,802.614663124351,776.58057139966,3461.68667571873,1196.04,888.833723038803,840.17,877.88,5435.29444009434,1279.56531521564,2196.98181341922,2337.79144962682,2752.33553027807,1634.30680696049,1174.07481313329,11325.6531707747,1312.98,906.990285207017,615.33,615.33,3617.56,190.682793284369,1384.67116311605,3617.56,3617.56,1593.93985194451,243.41,1203.76420427789,182.56,121.7,30.43,218.42,187.221507529149,10.19,5.1,7677.9882377737
ITC4,652.01,633.94,543.8,590.85,435.0,971.27,634.25,2963.14,1389.14,683.21,975.82,1019.61,421.47,544.24,10824.03,10824.03,1856.06,1856.06,1856.06,1104.22,1104.22,1856.06,1856.06,1856.06,767.63,767.63,767.63,767.63,767.63,1373.53,424.74,371.64,318.55,212.37,53.09,97.13,97.13,4.53,2.27,300.0
ITH1,385.69,375.0,321.68,349.51,257.32,574.54,375.18,1752.81,821.73,404.14,577.23,603.14,249.32,321.94,10824.03,10824.03,3570.35,3570.35,3570.35,1312.98,1312.98,3570.35,3570.35,3570.35,485.23,485.23,485.23,485.23,485.23,1564.43,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
ITH2,385.69,375.0,321.68,349.51,257.32,574.54,375.18,1752.81,821.73,404.14,577.23,603.14,249.32,321.94,10824.03,10824.03,4798.29,4798.29,4798.29,1887.74,1887.74,4798.29,4798.29,4798.29,485.23,485.23,485.23,485.23,485.23,1311.1,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
ITH3,1030.16833698319,1035.33727093397,937.247075528203,909.744411571862,438.900030055495,1147.20149992529,647.832941870094,10237.1543340304,1650.06391881777,1007.92243462462,1092.90116120756,973.103880981204,2186.58270470636,1025.6151210921,3027.34726506331,3292.97242912083,2818.24912625758,1813.03486634566,1331.31,11336.9057538521,1788.52,738.641174611826,2212.84346200345,1331.31,664.07,330.302430131217,2264.76755718154,664.07,664.07,1974.01206491316,574.39,1207.89693895139,430.79,287.19,71.8,59.18,205.697584868319,2.76,1.38,7547.21637439101
ITH4,706.517056871269,892.082934480557,767.260942114716,740.352583590528,440.062018148477,1435.6560310021,646.792348085167,8737.03449076844,1353.04074891311,1371.36264662711,1293.49519744333,1496.24297009421,2084.25328897255,682.987769870348,3029.27523254714,3282.44479400486,2769.60234437439,1816.24799172944,1018.62,11338.4734502145,1779.43,706.384264148577,1598.22299403825,1018.62,581.67,193.983403447057,1486.61997703795,581.67,581.67,1715.2017647817,415.74,1209.99194082842,311.81,207.87,51.97,54.44,193.942489972431,2.54,1.27,7547.37874275445
ITH5,561.38,545.82,468.21,508.72,374.53,836.26,546.08,2551.25,1196.04,588.24,840.17,877.88,362.88,468.59,10824.03,10824.03,1634.27,1634.27,1634.27,1216.16,1216.16,1634.27,1634.27,1634.27,658.96,658.96,658.96,658.96,658.96,1409.46,415.74,363.78,311.81,207.87,51.97,218.92,218.92,10.22,5.11,300.0
ITI1,543.682148148423,553.127679358355,496.869229499728,436.016958977491,440.456272694868,942.249032302384,648.565209062597,4296.8140616317,562.23,611.669035136391,675.535788713915,719.756641279687,1976.59405837296,388.005679294437,2238.32345841082,2323.65304335133,3408.81013032619,1802.66383919288,1165.89121855307,11189.9542187061,858.39,813.882168744253,1213.43898614975,245.35,329.77,150.576262375192,1072.08814008688,329.77,329.77,1921.16828749575,401.47,1261.2335309363,301.11,200.74,50.18,218.42,194.418215327342,10.19,5.1,7747.10194766297
ITI2,837.479652217584,846.928375790244,944.206025277842,757.815276495029,436.220474466789,1001.57898269365,652.198900661616,4389.08204567361,1410.26,687.380943663251,738.381723517935,567.493456455651,2198.04288430543,292.276402177136,3023.39139731201,3275.10354085339,3023.17308183766,1483.7169542727,1165.3808025217,11374.4113545566,1405.85,557.945989918196,1577.68885997527,1483.11,852.78,156.375412325042,1110.32833730821,852.78,852.78,1810.2207010745,397.11,1245.72864548654,297.83,198.56,49.64,102.99,197.316366535344,4.81,2.4,7748.09300738632
ITI3,669.91,651.34,558.73,607.07,446.94,997.93,651.65,3044.46,1427.26,701.96,1002.6,1047.6,433.04,559.18,18538.7,18538.7,1483.11,1483.11,1483.11,1405.85,1405.85,1483.11,1483.11,1483.11,852.78,852.78,852.78,852.78,852.78,1214.96,397.11,347.47,297.83,198.56,49.64,102.99,102.99,4.81,2.4,300.0
ITI4,433.62,421.6,361.65,392.95,289.29,645.94,421.8,1970.63,923.84,454.37,648.96,678.09,280.3,361.95,10824.03,10824.03,491.75,491.75,491.75,1312.98,1312.98,491.75,491.75,491.75,579.25,579.25,579.25,579.25,579.25,1228.42,446.09,390.32,334.56,223.04,55.76,218.42,218.42,10.19,5.1,300.0
ITF1,636.491739420658,628.38073710076,729.369039150607,492.155949963199,435.060646341438,961.328325112269,648.752546525022,8960.71926115083,1411.81,607.314358771619,991.74,1044.53638045618,1743.00365478855,734.980737434819,3027.92330724446,3277.36475237784,3810.54518741858,2089.05041853078,1161.03674977881,11649.0437719193,1030.32,507.052787818593,1018.62,1018.62,871.07,162.377560477929,911.984496633031,871.07,871.07,1973.19377018247,415.74,1270.35848828249,311.81,207.87,51.97,218.42,190.739213979491,10.19,5.1,7593.41128442234
ITF2,609.511311090079,601.542005854626,885.542924470828,643.002975252139,440.995575142597,563.821564715569,646.841910509505,3754.42085308079,623.4,647.114142022321,437.92,424.409829801563,2015.36545121346,531.919327984326,3031.13430410414,3278.52201577662,3772.0846721876,2113.55483381763,1161.39057422842,11667.6898168895,1312.98,583.258185278576,1018.62,1018.62,414.73,266.790850289113,1334.3752591502,414.73,414.73,1735.14317742913,415.74,1217.34876867707,311.81,207.87,51.97,25.38,188.631122667044,1.18,0.59,7616.29738895784
ITF3,748.95,728.2,624.65,678.7,499.67,1115.68,728.54,3403.7,1595.67,784.79,1120.9,1171.21,484.13,625.16,10824.03,10824.03,1051.71,1051.71,1051.71,1954.98,1954.98,1051.71,1051.71,1051.71,974.13,974.13,974.13,974.13,974.13,653.85,253.96,222.22,190.47,126.98,31.75,218.42,218.42,10.19,5.1,300.0
ITF4,561.252654191402,612.976413012261,899.508343856249,419.950557221426,449.105993021818,1016.40172697257,652.736932903281,4598.08268646821,1656.23437808256,681.072721789943,590.369170168936,1189.18861179979,2027.94512631006,429.528784285468,2190.80021600808,2310.20250365297,3831.54482151258,1924.30012591482,1165.92318298039,8586.94970319242,896.22,526.366661215796,2348.11430081235,700.78,650.9,206.784046885213,1235.93203769626,650.9,650.9,1959.15617266362,415.74,1253.82801325486,311.81,207.87,51.97,218.42,189.619653093009,10.19,5.1,7729.51631232683
ITF5,582.056166480224,622.083800029164,494.020971476515,492.771086397322,549.209084810634,610.69701807387,765.55123185982,4963.15826195525,1444.42812795828,521.026266151256,461.735205362307,1187.20281761881,2056.58253656822,336.064230151532,2742.49379631294,2977.2789227973,3479.6413571047,1983.50992758359,1136.47126759367,9401.4155499209,1312.98,546.123852925275,2259.98852542113,684.7,337.37,337.37,2894.99182379684,337.37,337.37,1831.3997869718,185.54,1217.73197151709,139.16,92.77,23.19,218.42,192.043235211378,10.19,5.1,7728.54110994826
ITF6,657.046193946904,664.852405331582,901.106629755882,569.85235009569,604.567038162028,705.049424908298,857.909334006689,5250.9034826513,1691.86487672367,974.570358929453,1040.08838810948,816.813435492964,2175.0661453056,496.656617374538,2288.85619257718,2382.24127441705,2835.47113170491,1581.76843314862,956.478349492672,10444.447992519,1405.85,429.05885467819,2411.0371587567,1483.11,852.78,309.444194835274,1676.48751858377,852.78,22.8297708446869,1818.75670607546,397.11,1240.5896884269,297.83,198.56,49.64,102.99,190.037932429791,4.81,2.4,7728.8559310574
ITG1,718.36,698.46,599.14,650.98,479.26,1070.11,698.79,3264.68,1530.5,752.74,947.4,1123.37,464.36,599.63,2036.49,1104.77,1483.11,885.51,1483.11,1405.85,1274.28,786.95,1483.11,1483.11,852.78,852.78,852.78,852.78,852.78,1214.96,397.11,347.47,297.83,198.56,49.64,102.99,102.99,4.81,2.4,300.0
ITG2,619.6,602.43,516.77,561.48,413.37,922.99,602.72,2815.83,1320.08,649.25,927.31,968.93,400.52,517.19,18538.7,18538.7,1483.11,1483.11,1483.11,1405.85,1405.85,1483.11,1483.11,1483.11,852.78,852.78,852.78,852.78,852.78,1214.96,397.11,347.47,297.83,198.56,49.64,102.99,102.99,4.81,2.4,300.0
ES11,272.91715790307,282.342955562579,399.135132493206,275.092674907292,224.007454736295,542.877550255055,286.391243998745,3769.46131671321,1878.07718087244,234.594196476807,697.895061751086,189.11,191.461173070403,263.829010834764,2761.25528996725,1900.04054673038,792.388335902166,899.945244907128,2387.23368299817,20077.4910523977,1312.98,429.511809638107,452.92,452.92,222.23,119.133230043954,642.845200795431,222.23,222.23,1713.70622612464,379.65,1275.10025384916,284.74,189.82,47.46,19.98,112.190702256808,0.93,0.47,2329.94461798598
ES12,184.599980881676,257.964694842782,334.652320897409,338.315857566552,259.237237860922,302.045484866238,284.067807814061,3358.94681060067,322.68,158.7,581.41546925089,236.84,142.141068061551,124.709466800174,2680.40169177368,1830.87368373909,730.084092688757,798.41429638713,2431.52278174494,1312.98,1312.98,452.92,452.92,452.92,222.23,138.950350442967,712.550107927838,222.23,222.23,1629.9921037309,379.65,1275.08485104238,284.74,189.82,47.46,19.98,109.362624404682,0.93,0.47,2296.70200970583
