region,ARABLE,PERMANENT,GRASSLAND,FALLOW,OTHER_AG
ITF3,372.9,177.8,133.2,2.549835517301506,690.9
ITF4,1389.56593556802,186.017928469378,55.5310965225596,50.8894562713937,1500.62812861314
ITF5,461.984120434761,208.834730847296,89.0,73.851690999578,461.984120434761
ITF6,384.781341688497,297.771805085652,83.5699502199266,1.52678813165754,551.92124212855
ITG1,829.9,507.8,301.5,2.549835517301506,1646.4
ITG2,369.3,86.7,1079.2,2.549835517301506,1539.6
ES11,385.967954691997,165.123884922666,278.878107855063,19.1317432102275,943.724170402282
ES12,36.0744578950456,74.2050775244611,170.587672152998,0.040436639849868,377.249802201102
ES13,14.7815555433167,19.5330742545616,113.138997897177,0.719229389284547,241.059551337674
ES21,72.8707695154684,21.5329017082238,72.5273560557145,0.238750382534828,217.925481625898
ES22,339.382522244709,75.3195297915891,51.7480926009217,32.0540952997129,442.878707545486
ES23,145.614291467697,52.5820042924334,52.1068622662171,24.9267427801706,249.828016001569
ES24,1647.2988424077,563.371928882218,325.505667298642,328.220473372231,2298.31017700516
ES30,195.959928861292,65.547107968324,87.3721900277403,58.7238447723011,370.704308916205
ES41,3271.5728102356,747.917438073542,1118.65838978075,227.061706974066,5508.88958979634
ES42,3956.84509348725,763.531033294473,232.571256584902,756.692922905735,4421.98760665768
ES43,835.677924377314,179.645278930138,743.439025136077,48.8910661938093,2322.55597464958
ES51,857.246715369066,137.826265766834,109.537376086314,47.4093989930611,1076.3214675427
ES52,745.288719710481,184.90106366154,10.1186061568441,124.875708052369,765.525932024167
ES53,166.942173459275,17.0341318734102,11.9973500123319,28.4523400591058,190.936873483732
ES61,3676.48496555085,577.776140682994,663.487850803251,271.131775159988,5003.46066715736
ES62,471.394981988024,180.586531297124,8.06922828706054,98.978734418416,487.533438562136
ES63,85.36450103031869,0.185525244438692,22.608692716374765,2.341258017781884,3.947368421052632
ES64,81.23511385729681,0.100277976926482,35.60198136862648,3.1940297058021567,3.947368421052632
ES70,51.9192519797865,197.66632852217,21.9475380168443,19.5389892408277,95.814328013225
PL21,324.560959437192,288.445459217851,111.203559484468,4.53695417338815,546.968078406177
PL22,284.06650693425,152.989076982686,37.7422309567286,4.87621399561098,359.550968847402
PL31,1186.43483116151,273.232960786097,105.712632196111,28.3533201155516,1397.8600955542
PL32,364.897991111831,146.996009801113,113.345793745035,28.4498999127391,591.589578602069
PL33,397.18671711779,142.096488058289,55.7580731758978,17.6887647010213,508.702863470078
PL34,651.612349956791,143.470438390382,204.163680145998,9.69038188731861,1059.93971024879
PL41,1483.68395493409,174.5986632438,113.567713129601,4.5760445695729,1710.81938119328
PL42,689.397459193685,185.911059606378,79.4719620927528,9.88944686394593,848.341383379176
PL43,295.741316209259,150.282511553233,50.0068738260339,4.66772224443403,395.755063861591
PL51,748.830486629514,273.174249341165,66.3662289080929,4.72472308156949,881.562944445981
PL52,465.669336354461,64.3910875723038,18.6207862074567,0.977886105592318,502.910908769179
PL61,943.946655207911,147.356493731986,47.6327972670487,3.81435837581033,1039.21224974207
PL62,619.974054635094,304.122770687493,172.17272437356,4.63241752525205,964.31950338284
PL63,600.121347867684,126.118914985511,64.3190002289012,5.44975017536156,728.759348325517
PL71,840.915363919435,272.226576420489,67.8880612014987,21.7178824600519,976.691486322344
PL72,63.852403398614186,9.949085316153283,16.978045800688715,2.351806488629992,2.9761904761904763
PL81,65.79586988481242,7.216283442574223,25.7434759614139,1.966951720473166,2.9761904761904763
PL82,51.02810188635405,6.189815188521123,26.42675432706852,2.5599136540535867,2.9761904761904763
PL84,61.34010287377983,9.534045942495936,25.904976591007216,1.6796041074609442,2.9761904761904763
PL91,48.908858178603424,8.00449863147051,29.527412525493663,2.3302621435563364,2.9761904761904763
PL92,69.70056115659679,5.828853438682236,23.894634624364237,1.937014562165971,2.9761904761904763
NL11,114.70380824093,13.1849119411258,25.0509176613278,0.0186869740780591,164.805644280302
NL12,52.3268335301456,26.5577386399464,96.079453802162,0.0068048712577837,244.485741108183
NL13,104.713108806976,8.09156071892178,21.6607762052263,0.0246116083255943,148.034661640489
NL21,88.0838368276532,12.1531585605989,53.7700158239296,0.0181501632067178,195.623868121256
NL22,105.248697678857,8.41681569762244,60.7366458891885,0.100078923150574,226.72198840667
NL23,73.8092304403224,2.93420555529219,2.30814039250822,0.018969306217722,78.4255113741447
NL31,23.1774389535253,1.77168864600504,18.1483281773189,0.0679372413739437,59.4740953148151
NL32,73.0986069961554,12.5976530317768,31.6983131395232,0.272491872979141,136.495233275278
NL33,54.5842956156989,13.5659690519341,41.6892918618986,0.0267933594022026,137.962879846259
NL34,114.30072365299,14.4737388121754,8.25305779469993,0.0280802226260632,130.806839063235
NL41,205.662867643642,17.0044526482319,21.4447206229479,0.897936979292317,248.552308889529
NL42,82.3903232165495,4.87633685620947,8.94371518332136,0.659354578870939,100.277753583222
BE10,0.2,0.0272659635548642,0.1,2.549835517301506,0.4
BE21,62.5814686425076,7.25788086263686,14.5415504525075,0.0025008176583757,91.6645694283636
BE22,67.8370078365011,7.38958886080429,9.77249968887704,0.0025966582643769,87.3820076503742
BE23,102.167258831427,7.97357789843865,23.6399277418095,0.0022362296326193,149.447114535977
BE24,69.4462496562217,2.69779441784774,9.58808783085122,0.0024395148426767,88.6224260763065
BE25,150.342706924514,1.5835890245039,25.5047082111533,0.0027402312470721,201.35212234141
BE31,55.3090115774234,2.37765213183088,3.6295632212152,0.0047478464311109,62.5681390869535
BE32,154.917859226076,10.3624005853601,28.9959950027718,0.0119965376944968,212.909849231648
BE33,64.5949457333193,3.93286791470982,42.7818671911638,0.0043055833197974,150.158680604414
BE34,38.1918695069606,6.36539487902104,50.2364316001822,0.0009720803443906,138.664732725738
BE35,94.6803009445943,1.96923978731672,28.8582821678397,0.0110266246435999,152.396865280225
DK01,152.3701605459048,29.15271947437937,71.2594416475211,6.197157869271729,8.125
DK02,153.78539567738656,13.460764650891983,52.17053040338792,5.443199227409576,8.125
DK03,180.381512148328,30.61618546680515,68.2635818194862,2.8506959603601008,8.125
DK04,131.1237607670778,31.252205334725524,66.92568093340465,6.2532215008161005,8.125
DK05,140.5812499961603,22.118439787546624,81.34760219604095,3.2740402073299326,8.125
SE11,87.9917077620548,37.4418142711736,6.21222948371641,9.19278559882668,100.416166729565
SE12,747.452075013198,135.201278036408,42.5170482052677,10.2366053375038,832.486171423737
SE21,351.808420698265,118.562722775942,85.4959134201206,4.25651193667906,522.80024753852
SE22,529.311320518279,49.8617152429777,24.5826587578428,1.90901299443209,578.476638033965
SE23,619.408288677885,143.15904941225,41.2534160314619,23.855047325662,701.915120740799
SE31,231.509857408098,527.106393246536,11.6632295033585,10.1476523101298,254.83631641482
SE32,80.7517061367016,1247.08633066583,11.0967337149569,4.76980358612257,102.945173566615
SE33,92.1692180874623,5118.14968983399,5.02863661507894,8.69173139029155,102.226491317638
FI19,746.294032695643,297.81377700523,1.8581063037256,39.152501431878,750.010245303073
FI1B,146.40792262758382,9.96264452737229,58.07609844599229,5.32375549016837,6.25
FI1C,119.70260954932648,10.74500975616126,59.140025944811306,5.035743208844006,6.25
FI1D,116.81286939942268,19.09862410661074,59.28407204030448,2.595161164687948,6.25
FI20,14.6114217767523,45.9600331807792,0.520414947990327,0.0429627997220092,15.652251672733
AT11,181.074052665339,44.2320217717292,4.62711037009117,3.45916623895552,190.328273406031
AT12,751.828071577293,77.4420785081412,68.3992334779965,20.4127110329064,888.626538533281
AT13,5.7,3.20400733685082,1.6,0.7,8.4
AT21,59.2043638572768,73.4176934296307,78.0461533364432,0.110780496296795,215.296670530168
AT22,142.267400327236,114.787355107151,111.627010366657,0.535426017559022,365.52142106089
AT31,262.464825017062,48.3995452570795,119.798161231322,1.25689605376783,502.061147479553
AT32,11.4240007133126,136.434214202064,87.497344167491,0.0040105580128104,186.418689048282
AT33,15.2925097155895,309.77962218754,125.217670942556,0.033710764461815,265.727851599877
AT34,5.01909463673023,74.7537601622824,38.3952493634439,0.0482296631589432,81.8095933639046
EL30,63.2593108232586,19.1158130202494,35.4555254961742,0.429712988252922,134.170361815755
EL41,84.1770367789761,36.0321639887026,42.5291150095458,0.715644632781221,169.235266796498
EL42,50.2036026635348,96.6899829055956,30.8629446535295,2.01328798162165,111.929491970653
EL43,261.289071518872,65.0039256771296,119.365675534686,0.606916424029552,500.020422588377
EL51,425.308230870938,50.2448781257719,151.978008255576,0.0887247990256884,729.264247381671
