exporter,importer,SWHE,DWHE,BARL,CORN,OCER,RAPE,SUNF,SOYA,OOIL,SUGB,SUGR,POTA,PULS,TOMA,OVEG,APPL,OFRU,CITR,WINE,OLIV,MILK,BUTR,SKIM,CHES,WHEY,BEEF,PORK,POUL,SHGM,EGGS,FATS,OFOD_M
EU27,BGD,31.03004,0.0,0.28616,0.50327,0.0,0.29946,0.01091,0.0,0.0,0.0,0.0,14.276909999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.24664,0.0,0.0,0.0,0.0,0.0,0.19205,0.00265,0.0,0.0,0.0,0.0
EU27,NGA,2536.77225,0.0,341.38286999999997,0.04804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.09015000000005,0.0,0.0,0.0,0.0,0.03473,0.22718,0.06173,0.0,0.11328,0.0,0.0
EU27,ZAF,893.6938100000001,0.0,121.75796000000001,7.88866,0.0,0.5378200000000001,0.61285,0.0015400000000000001,0.0,0.0,0.0,54.22312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.84995,0.0,0.0,0.0,0.0,0.48678,10.67568,33.20556,0.0,2.26402,0.0,0.0
EU27,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27,EGY,1723.8378300000002,0.0,0.1018,479.89858000000004,0.0,0.00019,0.43539999999999995,11.64227,0.0,0.0,1.97238,47.9107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.60765000000004,0.0,0.0,0.0,0.0,0.5378200000000001,0.00145,0.02025,0.0,0.62654,0.0,0.0
EU27,MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27,DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27,IRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EU27,ROW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,EU27,340.11694,0.0,0.09898,21.44162,0.0,0.82411,27.431720000000002,3158.71295,0.0,0.0,0.0,1.78249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.26482,0.0,0.0,0.0,0.0,4.16701,0.61407,1.17067,0.0,7.93501,0.0,0.0
USA,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
