region,act,ref,gd,pct
AL000000,GRSFOR,14.2586316452117,14.2256236407056,-0.23149489605607254
AL000000,GRSGRS,1113.89912353406,1114.00516274957,0.009519642602251466
AL000000,GRSLND,1286.08512520563,1286.28099406634,0.015229851964804197
AL000000,HEIR,49.1105037248125,49.1817406260702,0.14505430784597095
AL000000,HENS,6.56691720388236,6.58166132384647,0.22452117951774486
AL000000,INIART,79.58014893103,79.58014893103,0.0
AL000000,INICRP,679.782463408142,679.782463408142,0.0
AL000000,INIFOR,736.696713144631,736.696713144631,0.0
AL000000,INIGRS,1288.28921467977,1288.28921467977,0.0
AL000000,INIRES,6.973396160528,6.973396160528,0.0
AL000000,INIWET,53.7728112853448,53.7728112853448,0.0
AL000000,INLW,35.5421600099046,35.5421600099046,0.0
AL000000,MAIF,31.2085206694477,31.1863914825438,-0.07090751637440773
AL000000,MAIZ,54.2521491696614,54.2397638041338,-0.02282926246639505
AL000000,OAFC,222.642778458586,222.442153760738,-0.0901105794838708
AL000000,OAR1,30.751481656846,30.7407482765069,-0.03490362012105175
AL000000,OATS,17.8286940120135,17.8132737663893,-0.08649116763016496
AL000000,OFAR,166.720308466751,166.798865737714,0.04711919722646396
AL000000,OFRU,15.2339074986838,15.233788338819,-0.0007822015776981495
AL000000,OLIV,26.277064731179,26.2767588321923,-0.0011641292124053848
AL000000,OLND,695.561256701452,695.764505936773,0.029220896558412868
AL000000,OVEG,30.0715572298824,30.071439905667,-0.0003901501159586651
AL000000,PERM,90.3825516132102,90.381933656276,-0.0006837126449332764
AL000000,PIGF,284.723946092792,288.216708076343,1.2267187328222517
AL000000,PKPL,451.837451657575,452.807029904201,0.21458563097616068
AL000000,POTA,9.7609364089415,9.76053227743302,-0.004140294450749593
AL000000,POUF,6.55706987931291,6.56955680530305,0.19043454195197818
AL000000,PULS,18.8624040463083,18.8526914233958,-0.05149196724157923
AL000000,RESLND,6.9880969194429,6.99013890401514,0.02922089655852389
AL000000,RESRES,3.42460264651338,3.42585806735174,0.03665887601991269
AL000000,ROOF,9.47861107070317,9.47972445424286,0.011746273070856184
AL000000,RUMI,710.967641645506,711.499516410446,0.07480998202800127
AL000000,SCOW,2.81857751074478,2.82993911961142,0.4030972653165543
AL000000,SETF,221.088084740504,220.887651766872,-0.09065751954351331
AL000000,SHGF,750.065810016545,750.544093474224,0.06376553247620098
AL000000,SHGM,2621.35316170365,2623.68730105037,0.08904329949968037
AL000000,SOWS,18.5850000325432,18.810229041667,1.2118859764832735
AL000000,SUGB,1.10607144070053,1.10564653899753,-0.03841539410247563
AL000000,SWHE,52.0702464529763,52.0446685393443,-0.049121936949347855
AL000000,TAGR,6.29083756846591,6.29082220230214,-0.0002442626057752584
AL000000,TOMA,6.7974798530218,6.79744296891703,-0.0005426144036757563
AL000000,UAAR,1295.74675844556,1295.86814548478,0.009368114442787068
AL000000,VEGE,52.102944581588,52.1026712134031,-0.0005246693581262285
AL000000,WETLND,53.811243693757,53.8165820838024,0.009920584768097207
