model_region,ARAB,FALL,GRAE,GRAI,OLND,SETA,UAAR
FRF2,1333.19407112136,1.39802523968907,108.271214615583,108.27121461559,40.7539531327685,32.2028898376246,1549.73650035253
FRF3,715.985486099683,0.211682711904969,205.110530501477,205.110530502201,32.8135234458527,17.7970414057903,1126.20654710336
FRG0,1764.55872060806,0.452471014895557,253.866902732574,253.866902732132,105.787053946667,30.6123045327604,2272.29252607277
FRH0,1590.69892949733,0.287382927534701,80.2767452991223,80.276745298436,99.4961410033934,22.9537410994125,1751.25242009489
FRI1,1027.91982319277,9.80636045240616,252.349686978383,252.349686978402,367.665751696933,24.9364075444415,1532.61919714955
FRI2,290.179549353436,0.0374130920623184,282.059762813666,282.059762813419,98.4461946533583,1.2533286239464,854.299074980521
FRI3,1585.09770763705,1.95619308168104,91.6196633634799,91.6196633634543,58.1772591757868,38.3152628423915,1768.33703436398
FRJ1,458.482493487271,9.56744506862912,278.70303813687,278.703038138615,343.248990251752,4.60677255137361,1015.88856976276
FRJ2,1614.8585365309,4.67160050021327,436.829388802401,436.829388802524,437.164686614578,36.7550861678284,2488.51731413583
FRK1,540.520218525666,0.740863600796877,475.975709041009,475.975709040848,122.526492609969,6.29877478082782,1492.47163660752
FRK2,659.480586911879,2.65387182287434,456.406731578319,456.406731578433,416.87807431091,11.9840947229527,1572.29405006863
FRL0,259.21316041979,6.79648841356414,274.720423794171,274.720423794107,707.766718466941,3.84284999091053,808.654008008068
FRM0,36.6736255973775,1.07756960292082,147.895065825335,147.895065839605,326.596019436807,0.0842348070589364,332.463757262318
HU21,537.167684289922,29.8096379002467,40.7457503395168,40.745750339546,38.7942955153626,,618.659184968985
HU22,541.404178255225,27.6155740576733,32.717035184066,32.7170351840321,39.3595639230889,,606.838248623323
HU23,747.221225467269,45.321295007694,33.9782570045191,33.9782570044911,39.6585398907386,,815.17773947628
HU31,521.329648329199,65.998184478477,59.7102264829776,59.710226482985,105.270442828201,,640.750101295162
HU32,1016.77953934273,84.2886410119033,119.553833000154,119.553833000254,144.369516753592,,1255.88720534314
HU33,1105.68521966613,85.5665267727966,93.6024202017523,93.602420201852,54.0327220883767,,1292.89006006974
ITC1,435.300895659325,0.600424453219681,266.119730328432,266.119730326243,248.244342098489,6.98303575250893,967.540356314001
ITC2,3.87808836364664,0.0161054625331563,30.4041833367734,30.4041833372747,103.31532973095,0.0260651477885228,64.6864550376948
ITC3,9.51190974278338,0.00303057886445285,17.0918104009616,17.0918103994192,88.9188135618554,0.0910744404331251,43.6955305431642
ITF1,289.45087356332,13.0056266176531,103.604520141352,103.604520141352,81.4365332701947,0.971008875693045,496.659913846025
ITF2,149.303357548601,0.0555950990953772,14.1737789616355,14.1737789613976,115.101172803738,0.921663634521677,177.650915471635
ITF4,1389.56593556802,50.8894562713937,55.5310965225596,55.5310965225596,186.017928469378,3.2910032404128,1500.62812861314
ITF5,461.984120434761,73.851690999578,,,208.834730847296,9.13009017625762,461.984120434761
ITF6,384.781341688497,1.52678813165754,83.5699502199266,83.5699502201265,297.771805085652,0.847188952668308,551.92124212855
ITH3,578.31438990754,0.504055197450279,119.905384623697,119.90538462349,69.5963577359279,7.10174288936992,818.125159154726
ITH4,118.187940121419,0.00965757424206655,64.4017797929213,64.4017797929692,134.080874945319,2.99656486372243,246.991499707309
ITI1,585.779783394659,64.4889806691697,64.884833625556,64.8848336242524,183.385843135559,10.9482880041533,715.549450644467
ITI2,288.712718264196,9.46345992855196,30.707673919655,30.7076739198169,44.3324946352299,4.11212483334821,350.128066103668
LU00,64.1477098383986,0.00122674616780101,32.2466340791439,32.2466342298019,3.01578956782955,0.407236804988808,128.640978147344
LV00,1398.34423355304,182.310587440022,317.911972980763,317.911972981254,688.605332980448,,2034.16817951506
MT00,10.7740776296102,1.04712186351387,,,3.72910321782296,,10.7740776296102
NL11,114.70380824093,0.0186869740780591,25.0509176613278,25.0509183780433,13.1849119411258,1.26091216236809,164.805644280302
NL12,52.3268335301456,0.00680487125778375,96.079453802162,96.0794537758751,26.5577386399464,0.255507718921237,244.485741108183
NL13,104.713108806976,0.0246116083255943,21.6607762052263,21.6607766282871,8.09156071892178,0.4857020137602,148.034661640489
NL21,88.0838368276532,0.0181501632067178,53.7700158239296,53.770015469673,12.1531585605989,0.19110140097428,195.623868121256
NL22,105.248697678857,0.100078923150574,60.7366458891885,60.7366448386242,8.41681569762244,0.37971257611412,226.72198840667
NL23,73.8092304403224,0.018969306217722,2.30814039250822,2.30814054131414,2.93420555529219,0.36385783288258,78.4255113741447
NL31,23.1774389535253,0.0679372413739437,18.1483281773189,18.1483281839708,1.77168864600504,0.0262857220846307,59.4740953148151
NL32,73.0986069961554,0.272491872979141,31.6983131395232,31.6983131395997,12.5976530317768,0.384234933699617,136.495233275278
NL33,54.5842956156989,0.0267933594022026,41.6892918618986,41.6892923686612,13.5659690519341,0.460231390662767,137.962879846259
NL34,114.30072365299,0.0280802226260632,8.25305779469993,8.25305761554432,14.4737388121754,0.703859746655079,130.806839063235
NL41,205.662867643642,0.897936979292317,21.4447206229479,21.4447206229382,17.0044526482319,0.670064062302151,248.552308889529
NL42,82.3903232165495,0.659354578870939,8.94371518332136,8.94371518335122,4.87633685620947,0.378507541417826,100.277753583222
NO02,181.337791056777,13.6829569929293,10.9832659268671,10.9832659268726,2536.26173220559,,203.304322910516
NO06,143.46411642037,11.5383086521265,8.47165815166637,8.47165815166792,2335.03445007075,,160.407432723704
NO07,95.4763026828094,14.311835878219,19.2338947295814,19.2338947290782,8059.82070870597,,133.944092141469
PL21,324.560959437192,4.53695417338815,111.203559484468,111.203559484518,288.445459217851,,546.968078406177
PL22,284.06650693425,4.87621399561098,37.7422309567286,37.7422309564232,152.989076982686,,359.550968847402
PL31,1186.43483116151,28.3533201155516,105.712632196111,105.712632196583,273.232960786097,,1397.8600955542
PL32,364.897991111831,28.4498999127391,113.345793745035,113.345793745202,146.996009801113,,591.589578602069
PL33,397.18671711779,17.6887647010213,55.7580731758978,55.7580731763893,142.096488058289,,508.702863470078
PL34,651.612349956791,9.69038188731861,204.163680145998,204.163680146001,143.470438390382,,1059.93971024879
PL41,1483.68395493409,4.5760445695729,113.567713129601,113.567713129591,174.5986632438,,1710.81938119328
PL42,689.397459193685,9.88944686394593,79.4719620927528,79.4719620927385,185.911059606378,,848.341383379176
PL43,295.741316209259,4.66772224443403,50.0068738260339,50.0068738262973,150.282511553233,,395.755063861591
PL51,748.830486629514,4.72472308156949,66.3662289080929,66.3662289083745,273.174249341165,,881.562944445981
PL52,465.669336354461,0.977886105592318,18.6207862074567,18.6207862072613,64.3910875723038,,502.910908769179
PL61,943.946655207911,3.81435837581033,47.6327972670487,47.6327972671115,147.356493731986,,1039.21224974207
PL62,619.974054635094,4.63241752525205,172.17272437356,172.172724374186,304.122770687493,,964.31950338284
PL63,600.121347867684,5.44975017536156,64.3190002289012,64.3190002289317,126.118914985511,,728.759348325517
PL71,840.915363919435,21.7178824600519,67.8880612014987,67.8880612014102,272.226576420489,,976.691486322344
PT11,395.44658226529,19.3527934472859,128.718566589464,128.718566589427,512.746791379406,2.29092530214128,652.883715444182
PT15,75.1687453318296,9.51119759268744,11.6320933249191,11.6320933244334,159.638949257655,2.00785119833367,98.4329319811821
PT16,339.853729245692,12.9982415044058,116.23834386628,116.238343866117,606.579961992969,2.15706855556688,572.330416978089
PT17,45.198710746026,2.35397059775933,14.7945858423395,14.7945858421298,36.1859130108163,0.155800475464657,74.7878824304953
PT18,851.652505486271,57.1156696720861,606.420559650801,606.420559650501,127.367560278839,37.6883544704212,2064.49362478757
PT20,23.135994983551,0.0575577774400275,46.8530045084861,46.8530045086223,51.8197039637579,,116.842004000659
PT30,4.29866338037474,0.0130367800022684,0.303151686437637,0.303151686352383,20.0983674412537,,4.90496675316476
RO11,916.248995587007,139.604743265081,464.907917765739,464.907917765739,179.568364906038,,1846.06483111848
RO12,614.201266173591,110.274567589662,589.626992297903,589.626992297982,160.316424771367,,1793.45525076948
RO21,1305.52204908608,16.8379847817739,337.640020205217,337.640020204363,139.544285698735,,1980.80208949566
RO22,1982.52512985045,19.1250000793547,144.888653748111,144.888653747742,313.655234985455,,2272.3024373463
RO31,2070.97882305147,48.0781099990962,156.590678701775,156.590678701943,128.277961666837,,2384.16018045519
RO32,91.1122281218776,3.23132732487706,0.167700808572465,0.167700808752859,12.5165153809543,,91.4476297392029
RO41,1282.91049680607,72.2284814293334,193.187764612215,193.187764611678,141.361280151205,,1669.28602602997
RO42,1049.68263799822,162.102494137897,329.974630763841,329.974630763864,155.219645185087,,1709.63189952593
SE11,87.9917077620548,9.19278559882668,6.21222948371641,6.21222948379393,37.4418142711736,11.7659654279527,100.416166729565
SE12,747.452075013198,10.2366053375038,42.5170482052677,42.5170482052714,135.201278036408,110.60552023842,832.486171423737
SE21,351.808420698265,4.25651193667906,85.4959134201206,85.4959134201338,118.562722775942,18.1707069742263,522.80024753852
SE22,529.311320518279,1.90901299443209,24.5826587578428,24.5826587578428,49.8617152429777,37.8619361857818,578.476638033965
SE23,619.408288677885,23.855047325662,41.2534160314619,41.2534160314517,143.15904941225,63.9610077735086,701.915120740799
SE31,231.509857408098,10.1476523101298,11.6632295033585,11.6632295033634,527.106393246536,19.788692524846,254.83631641482
SE32,80.7517061367016,4.76980358612257,11.0967337149569,11.0967337149569,1247.08633066583,1.52463359027655,102.945173566615
SE33,92.1692180874623,8.69173139029155,5.02863661507894,5.02863661509632,5118.14968983399,5.08912176775744,102.226491317638
SK01,65.5367068158001,1.93850450828941,2.2401155813293,2.240115581354,21.6853227801335,,70.0169379784834
SK02,746.547083895553,11.4665223787485,24.6211065384491,24.6211065383363,110.748814353781,,795.789296972339
SK03,191.614352481725,8.65981297791164,126.134202134536,126.134202134536,151.653351187712,,443.882756750797
SK04,419.411774853162,17.2995505891811,110.46445963761,110.46445963761,133.759398827452,,640.340694128383
