model_region,activity,item,value
AT11,DCOL,FGRA,5424.96319914813
AT11,DCOL,FMAI,6986.17119910458
AT11,DCOL,FOFA,5183.18502211251
AT11,DCOL,FROO,28.3605628408844
AT11,DCOL,FSTR,100.236218567773
AT11,DCOL,FCER,719.265185480643
AT11,DCOL,FPRO,292.36965515892
AT11,DCOL,FOTH,124.084152550888
AT11,DCOL,FEED,785.299006404943
AT11,DCOH,FGRA,5417.95413784674
AT11,DCOH,FMAI,6967.08797760884
AT11,DCOH,FOFA,5202.54449279561
AT11,DCOH,FROO,28.0641827436493
AT11,DCOH,FSTR,123.936158923407
AT11,DCOH,FCER,1678.50254182584
AT11,DCOH,FPRO,712.619458237938
AT11,DCOH,FOTH,158.223401535163
AT11,DCOH,FEED,1111.56439891599
AT11,BULL,FGRA,1474.85212331013
AT11,BULL,FMAI,1779.28848716175
AT11,BULL,FOFA,1321.95446920416
AT11,BULL,FROO,8.94669000385415
AT11,BULL,FSTR,28.9037772001085
AT11,BULL,FCER,119.492507654997
AT11,BULL,FPRO,45.1103399486621
AT11,BULL,FOTH,28.2882574226455
AT11,BULL,FEED,179.627040071567
AT11,BULH,FGRA,2489.4725521917
AT11,BULH,FMAI,3310.74448743339
AT11,BULH,FOFA,2318.56493626236
AT11,BULH,FROO,13.782716738964
AT11,BULH,FSTR,51.4740997010205
AT11,BULH,FCER,397.012012124073
AT11,BULH,FPRO,92.2861256620224
AT11,BULH,FOTH,53.9195412482567
AT11,BULH,FEED,358.556234233871
AT11,HEIL,FGRA,1956.17879840032
AT11,HEIL,FMAI,2210.15282598129
AT11,HEIL,FOFA,1735.50635507729
AT11,HEIL,FROO,12.2660601004437
AT11,HEIL,FSTR,36.9514124161662
AT11,HEIL,FCER,125.828490951806
AT11,HEIL,FPRO,49.7358869734019
AT11,HEIL,FOTH,36.6877021734421
AT11,HEIL,FEED,224.063616483647
AT11,HEIH,FGRA,3560.27570619422
AT11,HEIH,FMAI,4647.4097703048
AT11,HEIH,FOFA,3291.11139134546
AT11,HEIH,FROO,20.3851555382259
AT11,HEIH,FSTR,69.851341192397
AT11,HEIH,FCER,420.907588827364
AT11,HEIH,FPRO,121.821605311143
AT11,HEIH,FOTH,72.5154647635544
AT11,HEIH,FEED,476.873004355904
AT11,SCOW,FGRA,3687.10702350449
AT11,SCOW,FMAI,4581.22719562674
AT11,SCOW,FOFA,3484.85839124674
AT11,SCOW,FROO,19.8052066921701
AT11,SCOW,FSTR,65.6114291342763
AT11,SCOW,FCER,298.600177482706
AT11,SCOW,FPRO,138.217879815337
AT11,SCOW,FOTH,78.9481846260916
AT11,SCOW,FEED,471.564279979319
AT11,HEIR,FGRA,3670.2743631978
AT11,HEIR,FMAI,4489.75908502894
AT11,HEIR,FOFA,3483.01398055161
AT11,HEIR,FROO,19.9732972457663
AT11,HEIR,FSTR,64.959604406551
AT11,HEIR,FCER,300.455251596554
AT11,HEIR,FPRO,146.891789488563
AT11,HEIR,FOTH,81.0295958282636
AT11,HEIR,FEED,472.994796077669
AT11,CAMF,FGRA,528.686831700663
AT11,CAMF,FMAI,585.184058539318
AT11,CAMF,FOFA,504.973585534544
AT11,CAMF,FROO,4.22129354238213
AT11,CAMF,FCOM,39.2662819910589
AT11,CAMF,FSTR,8.82304696696454
AT11,CAMF,FCER,36.786346682868
AT11,CAMF,FPRO,17.0640122701607
AT11,CAMF,FMIL,4.23837230178376
AT11,CAMF,FOTH,12.1815467821372
AT11,CAMF,FEED,68.4546868046467
AT11,CAFF,FGRA,555.141892468634
AT11,CAFF,FMAI,627.259817818713
AT11,CAFF,FOFA,531.045982159446
AT11,CAFF,FROO,4.28869278877286
AT11,CAFF,FCOM,41.0276606033235
AT11,CAFF,FSTR,9.20128744132841
AT11,CAFF,FCER,39.4642650630914
AT11,CAFF,FPRO,17.698987987767
AT11,CAFF,FMIL,4.30623035415781
AT11,CAFF,FOTH,12.6705783803507
AT11,CAFF,FEED,72.0898271470117
AT11,CAMR,FGRA,1220.38273414653
AT11,CAMR,FMAI,1571.68910233434
AT11,CAMR,FOFA,1178.72383634024
AT11,CAMR,FROO,6.30676441756124
AT11,CAMR,FCOM,99.0003144138338
AT11,CAMR,FSTR,22.0626317118574
AT11,CAMR,FCER,169.780190427901
AT11,CAMR,FPRO,73.4652778836804
AT11,CAMR,FMIL,14.7660798924016
AT11,CAMR,FOTH,30.0040072012786
AT11,CAMR,FEED,194.625743148632
AT11,CAFR,FGRA,1202.13004337096
AT11,CAFR,FMAI,1534.04610860179
AT11,CAFR,FOFA,1150.31157825367
AT11,CAFR,FROO,6.31970067769389
AT11,CAFR,FCOM,99.2913138743338
AT11,CAFR,FSTR,22.1829641794788
AT11,CAFR,FCER,156.707464172182
AT11,CAFR,FPRO,69.2818674271951
AT11,CAFR,FMIL,14.8407578583156
AT11,CAFR,FOTH,29.4742770188017
AT11,CAFR,FEED,188.267522267489
AT11,PIGF,FCER,307.726134567915
AT11,PIGF,FPRO,88.6227226836686
AT11,PIGF,FEED,85.5264621482942
AT11,SOWS,FCER,1089.30586031292
AT11,SOWS,FPRO,395.807806191254
AT11,SOWS,FEED,328.867730411054
AT11,SHGM,FGRA,382.48390071149
AT11,SHGM,FMAI,466.103756602765
AT11,SHGM,FOFA,360.325874682279
AT11,SHGM,FROO,3.84074527773913
AT11,SHGM,FSGM,19.860098528923
AT11,SHGM,FSTR,7.42059191234899
AT11,SHGM,FCER,39.5024166114042
AT11,SHGM,FPRO,20.6537118062085
AT11,SHGM,FOTH,9.45769518508834
AT11,SHGM,FEED,53.0806881577772
AT11,SHGF,FGRA,117.036188197554
AT11,SHGF,FMAI,138.371537992339
AT11,SHGF,FOFA,110.410988417788
AT11,SHGF,FROO,2.59089082444838
AT11,SHGF,FSGM,6.98982250542534
AT11,SHGF,FSTR,3.88826011960585
AT11,SHGF,FCER,10.8864644057739
AT11,SHGF,FPRO,8.31984863812387
AT11,SHGF,FOTH,6.86954714579552
AT11,SHGF,FEED,18.5183992757001
AT11,HENS,FCER,33488.3138790269
AT11,HENS,FPRO,7242.99576273997
AT11,HENS,FEED,8542.80168639376
AT11,POUF,FCER,4856.41894619936
AT11,POUF,FPRO,1838.42290672387
AT11,POUF,FEED,1489.66001811353
AT11,DCOW,FGRA,5421.45866849693
AT11,DCOW,FMAI,6976.62958835993
AT11,DCOW,FOFA,5192.86475744354
AT11,DCOW,FROO,28.2123727923642
AT11,DCOW,FSTR,112.086188736407
AT11,DCOW,FCER,1198.88386328353
AT11,DCOW,FPRO,502.49455653647
AT11,DCOW,FOTH,141.153777029809
AT11,DCOW,FEED,948.431702534957
AT11,BULF,FGRA,4004.68588581141
AT11,BULF,FMAI,5141.85514058465
AT11,BULF,FOFA,3677.58391995194
AT11,BULF,FROO,22.9608172454514
AT11,BULF,FSTR,81.1962125974684
AT11,BULF,FCER,521.763107118647
AT11,BULF,FPRO,138.795313610841
AT11,BULF,FOTH,83.0447649950142
AT11,BULF,FEED,269.091637152707
AT11,HEIF,FGRA,4369.75488986547
AT11,HEIF,FMAI,5432.08824847938
AT11,HEIF,FOFA,3981.73998509749
AT11,HEIF,FROO,25.8640416735598
AT11,HEIF,FSTR,84.6017771819576
AT11,HEIF,FCER,433.086624042835
AT11,HEIF,FPRO,135.896016214589
AT11,HEIF,FOTH,86.5032191082675
AT11,HEIF,FEED,350.468310419741
AT11,GROF,FGRA,101.006421441181
AT11,GROF,FMAI,128.486097506415
AT11,GROF,FOFA,96.1683243765387
AT11,GROF,FROO,0.553972156317687
AT11,GROF,FCOM,4.01239631957388
AT11,GROF,FSGM,0.114045551174307
AT11,GROF,FSTR,1.91764389882834
AT11,GROF,FCER,54.971241861271
AT11,GROF,FPRO,18.4880206295829
AT11,GROF,FMIL,0.596792677944225
AT11,GROF,FOTH,2.42578032282822
AT11,INTF,FCOM,4.01239631957388
AT11,INTF,FSGM,0.114045551174307
AT11,NETF,FGRA,101.006421441181
AT11,NETF,FMAI,128.486097506415
AT11,NETF,FOFA,96.1683243765387
AT11,NETF,FROO,0.553972156317687
AT11,NETF,FSTR,1.91764389882835
AT11,NETF,FCER,54.971241861271
AT11,NETF,FPRO,18.4880206295829
AT11,NETF,FMIL,0.596792677944225
AT11,NETF,FOTH,2.42578032282822
AT11,FEDM,FGRA,101.006421441181
AT11,FEDM,FMAI,128.486097506415
AT11,FEDM,FOFA,96.1683243765387
AT11,FEDM,FROO,0.553972156317687
AT11,FEDM,FSTR,1.91764389882835
AT11,ENNE,FGRA,1.10304229826388
AT11,ENNE,FMAI,1.87
AT11,ENNE,FOFA,1.63309215917809
AT11,ENNE,FROO,1.11
AT11,ENNE,FCOM,1.75
AT11,ENNE,FSGM,1.75
AT11,ENNE,FSTR,3.16
AT11,ENNE,FCER,7.62647315542544
AT11,ENNE,FPRO,6.61286000840757
AT11,ENNE,FMIL,9.11359797619162
AT11,ENNE,FOTH,7.63929582529209
AT11,CRPR,FGRA,0.0247419302401744
AT11,CRPR,FMAI,0.02
AT11,CRPR,FOFA,0.039133143363751
AT11,CRPR,FROO,0.02
AT11,CRPR,FCOM,0.03
AT11,CRPR,FSGM,0.03
AT11,CRPR,FSTR,0.03
AT11,CRPR,FCER,0.108085497070222
AT11,CRPR,FPRO,0.346025451127762
AT11,CRPR,FMIL,0.201487173152944
AT11,CRPR,FOTH,0.331116888355871
AT11,LISI,FCOM,0.0025
AT11,LISI,FSGM,0.0025
AT11,LISI,FCER,0.00333876668940321
AT11,LISI,FPRO,0.0189395006515667
AT11,LISI,FMIL,0.0164869203626885
AT11,LISI,FOTH,0.0224382742335699
AT11,DRMN,FGRA,0.22
AT11,DRMN,FMAI,0.28
AT11,DRMN,FOFA,0.359
AT11,DRMN,FROO,0.11
AT11,DRMN,FCOM,0.12
AT11,DRMN,FSGM,0.18
AT11,DRMN,FSTR,0.86
AT11,DRMN,FCER,0.884940923452379
AT11,DRMN,FPRO,0.893391989936293
AT11,DRMN,FMIL,0.950142703309383
AT11,DRMN,FOTH,0.852163801266146
AT11,DRMX,FGRA,-0.22
AT11,DRMX,FMAI,-0.28
AT11,DRMX,FOFA,-0.359
AT11,DRMX,FROO,-0.11
AT11,DRMX,FCOM,-0.12
AT11,DRMX,FSGM,-0.18
AT11,DRMX,FSTR,-0.86
AT11,DRMX,FCER,-0.884940923452379
AT11,DRMX,FPRO,-0.893391989936293
AT11,DRMX,FMIL,-0.950142703309383
AT11,DRMX,FOTH,-0.852163801266146
AT11,FIDI,FGRA,0.121
AT11,FIDI,FMAI,0.158816
AT11,FIDI,FOFA,0.28002
AT11,FIDI,FROO,0.055
AT11,FIDI,FSTR,0.688
AT11,FIDI,FCER,0.133617850220454
AT11,FIDI,FPRO,0.232268135763417
AT11,FIDI,FOTH,0.154384843015741
AT11,FILG,FOFA,0.028002
AT11,FILG,FSTR,0.688
AT11,FICO,FGRA,-0.2332
AT11,FICO,FMAI,-0.168
AT11,FICO,FOFA,-0.28361
AT11,FICO,FROO,-0.066
AT11,FICO,FSTR,-1.376
AT11,FICT,FGRA,-0.242
AT11,FICT,FMAI,-0.196
AT11,FICT,FOFA,-0.314125
AT11,FICT,FROO,-0.077
AT11,FICT,FSTR,-1.548
AT11,FISM,FGRA,-0.2332
AT11,FISM,FMAI,-0.168
AT11,FISM,FOFA,-0.28361
AT11,FISM,FROO,-0.066
AT11,FISM,FSTR,-1.376
AT11,FISF,FGRA,-0.253
AT11,FISF,FMAI,-0.3276
AT11,FISF,FOFA,-0.464905
AT11,FISF,FROO,-0.1001
AT11,FISF,FSTR,-2.0726
AT11,DRMA,FGRA,0.22
AT11,DRMA,FMAI,0.28
AT11,DRMA,FOFA,0.359
AT11,DRMA,FROO,0.11
AT11,DRMA,FCOM,0.12
AT11,DRMA,FSGM,0.18
AT11,DRMA,FSTR,0.86
AT11,DRMA,FCER,0.884940923452379
AT11,DRMA,FPRO,0.893391989936293
AT11,DRMA,FMIL,0.950142703309383
AT11,DRMA,FOTH,0.852163801266146
AT11,ENMR,FGRA,1.63
AT11,ENMR,FMAI,2.51
AT11,ENMR,FOFA,2.529
AT11,ENMR,FROO,1.39
AT11,ENMR,FCOM,2.69
AT11,ENMR,FSGM,4.24
AT11,ENMR,FSTR,6.2
AT11,ENMR,FCER,11.495674234877
AT11,ENMR,FPRO,11.6440808845996
AT11,ENMR,FMIL,12.7181903406349
AT11,ENMR,FOTH,12.8543284716603
AT11,ENMC,FGRA,1.63
AT11,ENMC,FMAI,3.2
AT11,ENMC,FOFA,2.41
AT11,ENMC,FROO,1.99
AT11,ENMC,FCOM,2.46
AT11,ENMC,FSGM,4.24
AT11,ENMC,FSTR,5.0
AT11,ENMC,FCER,13.1816183705691
AT11,ENMC,FPRO,8.77107216583033
AT11,ENMC,FMIL,9.21670569552167
AT11,ENMC,FOTH,12.9641196527838
AT11,ENMH,FGRA,2.25
AT11,ENMH,FMAI,3.2
AT11,ENMH,FOFA,3.13
AT11,ENMH,FROO,1.31
AT11,ENMH,FCOM,2.46
AT11,ENMH,FSGM,4.24
AT11,ENMH,FSTR,5.65
AT11,ENMH,FCER,11.2818340178471
AT11,ENMH,FPRO,9.11034361794024
AT11,ENMH,FMIL,9.21670569552167
AT11,ENMH,FOTH,12.5714232536291
AT11,ENMP,FGRA,2.0
AT11,ENMP,FMAI,3.0
AT11,ENMP,FOFA,2.86
AT11,ENMP,FROO,1.58
AT11,ENMP,FCOM,2.46
AT11,ENMP,FSGM,4.24
AT11,ENMP,FSTR,5.0
AT11,ENMP,FCER,13.3654725066588
AT11,ENMP,FPRO,11.4689510723425
AT11,ENMP,FMIL,13.6913843524301
AT11,ENMP,FOTH,16.2210678653157
AT11,RUMI,FGRA,3617.49178408518
AT11,RUMI,FMAI,4601.66190899018
AT11,RUMI,FOFA,3444.21788604099
AT11,RUMI,FROO,19.8402210031568
AT11,RUMI,FCOM,143.701860869199
AT11,RUMI,FSGM,4.08448134788599
AT11,RUMI,FSTR,68.6794062196344
AT11,RUMI,FCER,511.459396574506
AT11,RUMI,FPRO,213.999060444039
AT11,RUMI,FMIL,21.3738154317642
AT11,RUMI,FOTH,86.8780446113599
AT11,CATA,FGRA,3634.95333186868
AT11,CATA,FMAI,4628.63540011175
AT11,CATA,FOFA,3461.6084988274
AT11,CATA,FROO,19.3879205215972
AT11,CATA,FCOM,147.508925629069
AT11,CATA,FSTR,68.7601988720524
AT11,CATA,FCER,517.076768046878
AT11,CATA,FPRO,215.166573044673
AT11,CATA,FMIL,21.9400676641435
AT11,CATA,FOTH,86.7055665214542
AT11,BEFM,FGRA,4300.11292155158
AT11,BEFM,FMAI,5420.42056055938
AT11,BEFM,FOFA,3997.05525454323
AT11,BEFM,FROO,24.0498855757918
AT11,BEFM,FSTR,81.9341424394635
AT11,BEFM,FCER,449.269452112145
AT11,BEFM,FPRO,152.689113729697
AT11,BEFM,FOTH,89.9967809401086
AT11,PKPL,FGRA,124.803456964991
AT11,PKPL,FMAI,151.175451767311
AT11,PKPL,FOFA,117.606622294439
AT11,PKPL,FROO,1.55721554431491
AT11,PKPL,FSGM,6.67631272973845
AT11,PKPL,FSTR,2.76868016308479
AT11,PKPL,FCER,2394.68076349753
AT11,PKPL,FPRO,739.678010568235
AT11,PKPL,FOTH,3.93971448241836
AT11,AGGT,FGRA,430.526428885742
AT11,AGGT,FMAI,547.654890975266
AT11,AGGT,FOFA,409.904684042459
AT11,AGGT,FROO,2.36123259059539
AT11,AGGT,FCOM,17.1023053200652
AT11,AGGT,FSGM,0.486103984062116
AT11,AGGT,FSTR,8.17370190799477
AT11,AGGT,FCER,234.307602553766
AT11,AGGT,FPRO,78.8027274446703
AT11,AGGT,FMIL,2.54374936523249
AT11,AGGT,FOTH,10.3395657896605
AT11,CACR,FGRA,3468.00524179756
AT11,CACR,FMAI,4429.90561806591
AT11,CACR,FOFA,3327.21697145854
AT11,CACR,FROO,18.2178161228211
AT11,CACR,FCOM,184.532120940672
AT11,CACR,FSTR,65.4536770216609
AT11,CACR,FCER,534.095694126782
AT11,CACR,FPRO,230.847760938399
AT11,CACR,FMIL,27.44679484567
AT11,CACR,FOTH,85.8795061748375
AT11,UVAP,FGRA,19.055680703982
AT11,UVAP,FMAI,22.6826379203363
AT11,UVAP,FOFA,46.9296615643625
AT11,UVAP,FROO,24.8146614668683
AT11,UVAP,FSTR,0.00045289515500669
AT11,UVAP,FCER,180.128599744768
AT11,UVAP,FPRO,315.331448156853
AT11,UVAP,FMIL,857.133280845433
AT11,UVAP,FOTH,417.283732885399
AT11,UVAB,FGRA,19.1880842287422
AT11,UVAB,FMAI,22.6559756011637
AT11,UVAB,FOFA,46.8405946640814
AT11,UVAB,FROO,23.552347385367
AT11,UVAB,FSTR,0.0574177775970681
AT11,UVAB,FCER,180.128599744768
AT11,UVAB,FPRO,315.331448156853
AT11,UVAB,FMIL,857.133280845433
AT11,UVAB,FOTH,417.283732885399
AT11,UVAG,FGRA,19.4139902969819
AT11,UVAG,FMAI,22.6492715138958
AT11,UVAG,FOFA,46.7014380700973
AT11,UVAG,FROO,23.4273264563982
AT11,UVAG,FSTR,0.00045289515500669
AT11,UVAG,FCER,180.128599744768
AT11,UVAG,FPRO,315.331448156853
AT11,UVAG,FMIL,857.133280845433
AT11,UVAG,FOTH,417.283732885399
AT11,PSHW,FCER,180.128599744768
AT11,PSHW,FPRO,315.331448156854
AT11,PSHW,FMIL,857.133280845433
AT11,PSHW,FOTH,417.283732885399
AT11,EAAP,FGRA,1.924746116035
AT11,EAAP,FMAI,2.91440362753503
AT11,EAAP,FOFA,4.51314691620279
AT11,EAAP,FROO,0.0137466315210944
AT11,EAAP,FSTR,8.68491630807496e-07
AT11,EAAP,FCER,9.9018928227017
AT11,EAAP,FPRO,5.82985431868016
AT11,EAAP,FMIL,0.511530866030866
AT11,EAAP,FOTH,1.01223866826971
AT11,EAAB,FGRA,1.93811972225722
AT11,EAAB,FMAI,2.91097789019408
AT11,EAAB,FOFA,4.50458150164535
AT11,EAAB,FROO,0.013047344667415
AT11,EAAB,FSTR,0.000110106850893301
AT11,EAAB,FCER,9.9018928227017
AT11,EAAB,FPRO,5.82985431868016
AT11,EAAB,FMIL,0.511530866030866
AT11,EAAB,FOTH,1.01223866826971
AT11,EAAG,FGRA,1.96093768579196
AT11,EAAG,FMAI,2.91011650818368
AT11,EAAG,FOFA,4.49119904517595
AT11,EAAG,FROO,0.0129780865538093
AT11,EAAG,FSTR,8.68491630807494e-07
AT11,EAAG,FCER,9.9018928227017
AT11,EAAG,FPRO,5.82985431868016
AT11,EAAG,FMIL,0.511530866030866
AT11,EAAG,FOTH,1.01223866826971
AT11,UAAR,FGRA,524.531185933587
AT11,UAAR,FMAI,675.271322947663
AT11,UAAR,FOFA,506.724537025735
AT11,UAAR,FROO,2.92485198976761
AT11,UAAR,FCOM,21.0818487145116
AT11,UAAR,FSGM,0.599221852188491
AT11,UAAR,FSTR,63.875033668313
AT12,DCOL,FGRA,8335.16280425544
AT12,DCOL,FMAI,6661.37999952878
AT12,DCOL,FOFA,2553.84041837926
AT12,DCOL,FROO,5.98937218692488
AT12,DCOL,FSTR,100.234618955808
AT12,DCOL,FCER,847.937240375506
AT12,DCOL,FPRO,336.078761631671
AT12,DCOL,FOTH,132.180314611428
AT12,DCOL,FEED,749.40102834907
AT12,DCOH,FGRA,8305.77935359543
AT12,DCOH,FMAI,6573.90620133529
AT12,DCOH,FOFA,2536.38331830671
AT12,DCOH,FROO,5.98116284192068
AT12,DCOH,FSTR,123.921419312567
AT12,DCOH,FCER,1854.43289602202
AT12,DCOH,FPRO,760.749831052156
AT12,DCOH,FOTH,161.206703233354
AT12,DCOH,FEED,1079.71922654803
AT12,BULL,FGRA,2051.629688737
AT12,BULL,FMAI,1654.95928240482
AT12,BULL,FOFA,708.964962733309
AT12,BULL,FROO,4.14818829302164
AT12,BULL,FSTR,28.9066805960835
AT12,BULL,FCER,118.293930124603
AT12,BULL,FPRO,52.3190676959859
AT12,BULL,FOTH,31.7886200482463
AT12,BULL,FEED,162.293359756749
AT12,BULH,FGRA,3703.14162597683
AT12,BULH,FMAI,3163.89730780141
AT12,BULH,FOFA,1176.92649987032
AT12,BULH,FROO,4.81885212692509
AT12,BULH,FSTR,51.4751795606923
AT12,BULH,FCER,394.830203192922
AT12,BULH,FPRO,164.654276220798
AT12,BULH,FOTH,61.2141541321483
AT12,BULH,FEED,349.837827763614
AT12,HEIL,FGRA,2739.18475690396
AT12,HEIL,FMAI,2145.02048730519
AT12,HEIL,FOFA,956.727173878176
AT12,HEIL,FROO,4.89724137569665
AT12,HEIL,FSTR,36.9556709524535
AT12,HEIL,FCER,117.142618927651
AT12,HEIL,FPRO,45.8212441919981
AT12,HEIL,FOTH,36.8828405779218
AT12,HEIL,FEED,197.868510671632
AT12,HEIH,FGRA,5293.43173982961
AT12,HEIH,FMAI,4448.80683920635
AT12,HEIH,FOFA,1699.19104920695
AT12,HEIH,FROO,6.7908458492007
AT12,HEIH,FSTR,69.8555893075904
AT12,HEIH,FCER,480.685592001526
AT12,HEIH,FPRO,168.345804640021
AT12,HEIH,FOTH,80.8466660697174
AT12,HEIH,FEED,458.990055733825
AT12,SCOW,FGRA,5630.28611449006
AT12,SCOW,FMAI,4406.75431015226
AT12,SCOW,FOFA,1756.7439070965
AT12,SCOW,FROO,5.85954287547101
AT12,SCOW,FSTR,65.6219496763809
AT12,SCOW,FCER,396.961723028909
AT12,SCOW,FPRO,165.519962785168
AT12,SCOW,FOTH,87.8787392887587
AT12,SCOW,FEED,452.972355965188
AT12,HEIR,FGRA,5709.69941417915
AT12,HEIR,FMAI,4399.51308683575
AT12,HEIR,FOFA,1760.71834690296
AT12,HEIR,FROO,6.02039369688049
AT12,HEIR,FSTR,64.9688628387909
AT12,HEIR,FCER,383.807329650261
AT12,HEIR,FPRO,165.5479376563
AT12,HEIR,FOTH,87.3430047953725
AT12,HEIR,FEED,451.904511563893
AT12,CAMF,FGRA,804.711691546419
AT12,CAMF,FMAI,564.763532589815
AT12,CAMF,FOFA,251.764974802876
AT12,CAMF,FROO,3.36202446960226
AT12,CAMF,FCOM,143.752402969276
AT12,CAMF,FSTR,8.81721582740148
AT12,CAMF,FCER,32.9667058309447
AT12,CAMF,FPRO,15.0904801258865
AT12,CAMF,FMIL,4.23752340875064
AT12,CAMF,FOTH,12.0285986545035
AT12,CAMF,FEED,59.9340685399474
AT12,CAFF,FGRA,847.787935627249
AT12,CAFF,FMAI,604.359220287579
AT12,CAFF,FOFA,263.802899035355
AT12,CAFF,FROO,3.38174654095725
AT12,CAFF,FCOM,150.615514041545
AT12,CAFF,FSTR,9.19533032965156
AT12,CAFF,FCER,34.9752178958162
AT12,CAFF,FPRO,15.7707293176978
AT12,CAFF,FMIL,4.30567170728645
AT12,CAFF,FOTH,12.6381347145454
AT12,CAFF,FEED,63.1128895109131
AT12,CAMR,FGRA,1820.4168033967
AT12,CAMR,FMAI,1425.96037660532
AT12,CAMR,FOFA,560.849825473846
AT12,CAMR,FROO,3.7502717032345
AT12,CAMR,FCOM,373.833828125353
AT12,CAMR,FSTR,22.0345290178335
AT12,CAMR,FCER,196.058237057376
AT12,CAMR,FPRO,81.2181398632432
AT12,CAMR,FMIL,14.513206551178
AT12,CAMR,FOTH,34.191774658035
AT12,CAMR,FEED,182.32121595287
AT12,CAFR,FGRA,1742.70452148631
AT12,CAFR,FMAI,1368.77235038441
AT12,CAFR,FOFA,550.802239799799
AT12,CAFR,FROO,3.74880282533427
AT12,CAFR,FCOM,369.958420379429
AT12,CAFR,FSTR,22.158328447553
AT12,CAFR,FCER,196.876368430731
AT12,CAFR,FPRO,82.3481239304308
AT12,CAFR,FMIL,14.5807829726871
AT12,CAFR,FOTH,34.8805901181142
AT12,CAFR,FEED,179.924094336421
AT12,PIGF,FCER,287.273067490286
AT12,PIGF,FPRO,114.782292444529
AT12,PIGF,FEED,90.0658095531099
AT12,SOWS,FCER,1059.21302863214
AT12,SOWS,FPRO,424.781164466196
AT12,SOWS,FEED,332.561070091755
AT12,SHGM,FGRA,573.515410941584
AT12,SHGM,FMAI,444.649789369254
AT12,SHGM,FOFA,181.657659137841
AT12,SHGM,FROO,2.83103417287325
AT12,SHGM,FSGM,19.8831289331106
AT12,SHGM,FSTR,7.42062862744241
AT12,SHGM,FCER,51.481838381409
AT12,SHGM,FPRO,23.4664178072344
AT12,SHGM,FOTH,9.46551219067803
AT12,SHGM,FEED,50.8463787057086
AT12,SHGF,FGRA,177.848250776338
AT12,SHGF,FMAI,134.070700985141
AT12,SHGF,FOFA,56.1458834653451
AT12,SHGF,FROO,1.01756531011121
AT12,SHGF,FSGM,7.00165966549742
AT12,SHGF,FSTR,3.88853503690687
AT12,SHGF,FCER,15.4205386896928
AT12,SHGF,FPRO,7.72653839429046
AT12,SHGF,FOTH,5.7437845545308
AT12,SHGF,FEED,17.1477858417918
AT12,HENS,FCER,30195.8536324783
AT12,HENS,FPRO,9664.25625298249
AT12,HENS,FEED,8712.42633132429
AT12,POUF,FCER,4743.97550734566
AT12,POUF,FPRO,1963.24330829582
AT12,POUF,FEED,1508.60610984519
AT12,DCOW,FGRA,8320.47107892623
AT12,DCOW,FMAI,6617.64310043175
AT12,DCOW,FOFA,2545.11186834311
AT12,DCOW,FROO,5.98526751442354
AT12,DCOW,FSTR,112.078019134542
AT12,DCOW,FCER,1351.18506821334
AT12,DCOW,FPRO,548.414296348059
AT12,DCOW,FOTH,146.693508922827
AT12,DCOW,FEED,914.560127453269
AT12,BULF,FGRA,6008.35633887074
AT12,BULF,FMAI,5031.20036513805
AT12,BULF,FOFA,1968.99360618996
AT12,BULF,FROO,9.36217465502925
AT12,BULF,FSTR,83.9239011580433
AT12,BULF,FCER,535.735039750889
AT12,BULF,FPRO,226.534313006503
AT12,BULF,FOTH,97.1009580086357
AT12,BULF,FEED,256.065593760131
AT12,HEIF,FGRA,6517.16383383447
AT12,HEIF,FMAI,5349.82007374133
AT12,HEIF,FOFA,2154.84633134804
AT12,HEIF,FROO,9.4829847011587
AT12,HEIF,FSTR,86.6599921328382
AT12,HEIF,FCER,485.040509116595
AT12,HEIF,FPRO,173.761780562387
AT12,HEIF,FOTH,95.5183760124972
AT12,HEIF,FEED,328.429283202775
AT12,GROF,FGRA,2031.15661816268
AT12,GROF,FMAI,1614.63079417937
AT12,GROF,FOFA,633.997404166366
AT12,GROF,FROO,2.62717226394213
AT12,GROF,FCOM,74.6103611806992
AT12,GROF,FSGM,1.50154931515677
AT12,GROF,FSTR,26.3145907586067
AT12,GROF,FCER,780.063821740545
AT12,GROF,FPRO,310.997773416743
AT12,GROF,FMIL,2.87227994126491
AT12,GROF,FOTH,34.8560033643315
AT12,INTF,FCOM,74.6103611806992
AT12,INTF,FSGM,1.50154931515677
AT12,NETF,FGRA,2031.15661816268
AT12,NETF,FMAI,1614.63079417937
AT12,NETF,FOFA,633.997404166366
AT12,NETF,FROO,2.62717226394213
AT12,NETF,FSTR,26.3145907586068
AT12,NETF,FCER,780.063821740545
AT12,NETF,FPRO,310.997773416743
AT12,NETF,FMIL,2.87227994126491
AT12,NETF,FOTH,34.8560033643315
AT12,FEDM,FGRA,2031.15661816268
AT12,FEDM,FMAI,1614.63079417937
AT12,FEDM,FOFA,633.997404166366
AT12,FEDM,FROO,2.62717226394213
AT12,FEDM,FSTR,26.3145907586068
AT12,ENNE,FGRA,1.10304229826388
AT12,ENNE,FMAI,1.87
AT12,ENNE,FOFA,1.63309215917809
AT12,ENNE,FROO,1.11
AT12,ENNE,FCOM,1.75
AT12,ENNE,FSGM,1.75
AT12,ENNE,FSTR,3.16
AT12,ENNE,FCER,7.62647315542544
AT12,ENNE,FPRO,6.61286000840757
AT12,ENNE,FMIL,9.11359797619162
