model_region,AGGT,APPL,ARAB,BARL,BEFM,BULF,BULH,BULL,CACR,CAFF,CAFR,CAMF,CAMR,CATA,CERE,CITR,CORN,DCOH,DCOL,DCOW,DWHE,FLOW,FODD,FPEG,HEIF,HEIH,HEIL,HEIR,HENS,MAIF,NURS,OAR1,OATS,OCER,OCRO,OFAR,OFRU,OILS,OIND,OLIV,OOIL,OVEG,PARI,PERM,PIGF,PKPL,POTA,POUF,PULS,RAPE,ROOF,RUMI,RYEM,SCOW,SHGF,SHGM,SOWS,SOYA,SUGB,SUNF,SWHE,TABO,TAGR,TEXT,TOBA,TOMA,TWIN,UAAR
EL63,1.5961646216071799,29.208225841056702,2.0894140650572197,1.1616201103998902,0.838376740552196,4.20557460054057,0.322256178643139,0.21483745242876,1.8419915231335402,0.221741331062937,1.0,0.20598615754712,1.0,1.24626173365454,0.727220074129027,27.2975909537652,8.57494520281748,8.569965292570139,5.14105099150075,6.85550814203546,0.978958978988018,104.157067323862,0.66143782147466,,2.3455579119531897,0.428939200644874,0.285959467096466,1.0,10.2239784769049,42.788992240293005,11.063330387370799,5.5466114240704405,1.6574782747438301,4.93889850918341,27.708284053706,23.9424928264697,13.0425158242876,3.20284329059732,37.4527216829241,1.10455399481516,2.75802551496655,31.2037101887545,5.61805616785471,2.64032901486335,0.0605134473182434,1.0001094828205999,33.3394075672389,1.58133362362808,1.77748277231129,,34.440688268836396,0.882125555247287,2.40159627723373,0.33402367187829496,0.012286881005615,0.105101617588266,11.9629243142383,4.13030042169975,,2.9491853140960997,3.51833143603207,2.7381656624831097,8.299523707401269,0.684012013871934,,59.383447471184,4.8465279550691,2.0894140650572197
EL64,2.1403392039596802,29.2608479977491,2.44539270974319,3.1951425255272,0.769265737157914,4.20501955250153,0.322284034113,0.214856022742,1.8630547774347002,0.221688157981996,1.0,0.20600276849747498,1.0,1.44061363115911,0.9449666553496151,26.6728235057561,10.1405756406383,8.567438202814339,5.13954037804733,6.8534892904193,3.0189937870978603,104.082417767075,0.22934243632244702,,2.3433363575155197,0.429412072333643,0.28627471488824197,1.0,10.3213030190919,14.6032118704718,11.0796592221514,1.79982896965017,1.66591781932088,4.90957924822752,24.8247695152439,8.362464075398309,13.0622905540797,0.506443000020326,39.1109973670639,1.10495889598589,0.570368199734883,31.5744906416868,7.4903541389868895,4.2306329087504,0.0605184936915457,1.2368311949564,34.404025475722406,1.58126310591431,1.30045307975973,2.3869974322421297,11.8815726384972,0.917415634590615,1.78000466854715,0.33409665889053297,0.0122897709068801,0.10509628136084799,11.9600014632289,3.91972779104072,,1.96242169507223,3.91357839004153,2.73827302619664,9.52204407582385,0.689245026252718,,59.2987767867256,4.84084988585213,2.44539270974319
EL65,0.8551449662628631,29.2491255939187,3.33098340072255,2.2426855774843797,0.8976323410567381,2.68573678238202,0.32226513269659895,0.214843421797733,2.0022070991117,0.221708840410785,1.0,0.205997034488644,1.0,1.5811641887819101,0.585112007020241,27.393468683282602,8.323050229376,8.56336440302591,5.13710448573321,6.85023444438227,2.4784399723024197,104.141408999342,0.124727743628947,,1.43923029698149,0.428829497103515,0.28588633140227804,1.0,10.2434671832032,3.10646617639206,11.077036973369001,6.73210378829451,1.68430687986007,4.91119050759554,26.6455373446961,1.71529332082646,13.0515089576464,0.77305689718601,53.352338047012196,1.10277360627668,0.87872915515713,31.5623197291232,4.86228670500297,3.73827238125859,0.0605194758922529,1.1502374880652502,30.7676025376436,1.58130018215418,1.35541973615187,2.17282454153172,2.48773517487661,0.91086222412686,2.2632587835280202,0.334084519137963,0.012288004089630902,0.105101814493128,11.9559662473507,,,0.9319045355655581,2.9746215014703696,2.74705845241221,8.31908868618348,0.69404352785603,,59.2917597378024,4.86953613655415,0.787873075437508
ES11,1.19389850650408,19.571418553405298,1.17972171282378,2.1507555985172297,0.38227765153274496,5.2904841575592,0.282397285179474,0.188264856786316,2.5126213778257003,0.194237845036274,1.0,0.17851116120927402,1.0,1.94271676822996,0.7416333594176551,21.4699762921359,6.550919820128359,10.9845492279547,6.5902108689669605,8.787380048460712,2.86135007048049,220.691566404705,0.273146882851407,,3.45293684849358,0.31278387232625404,0.208522581550836,1.0,15.739643897321601,44.398575573998905,11.0679611166107,5.77781521054739,2.15945033727361,2.37113812195281,8.99825665453886,14.988646231836599,4.71790363003507,0.37801918240653903,4.907817230800569,2.3938164366882804,0.40179623395567104,34.1098746980224,,10.320708108137099,0.08585245181693339,1.46729463632544,20.245878280004398,2.06602906023803,1.99191260940616,2.1960738429836,21.2603122641266,1.8993627505706099,2.48334367452334,0.42241791174460297,0.0103754774151167,0.0752298093165144,19.9360919719345,,87.7934064227707,1.29675642265463,2.61176316795526,3.1468393921613003,17.8210701121536,,,84.5861127686883,3.94983814233245,0.554126756924843
ES12,0.841929216629559,19.585098475710403,2.46297890683268,3.28303370193798,0.552236169224978,5.1294187463942995,0.282429840656327,0.188286560437552,2.3816197424782097,0.19420149230754502,1.0,0.178498322936042,1.0,1.49442554242661,0.387479507324203,21.4768583057639,2.37627763567154,11.0653215739108,6.63865164223296,8.851986608072249,2.72404422765517,221.21086595509001,0.18337849136167,,3.31858068534132,0.314346322634727,0.20956421508981798,1.0,15.739750389999601,51.0677206190251,10.971473201810701,2.23052275444341,2.1787887636862,2.36353388364307,9.1818746145863,16.4573117574749,4.66531192846407,0.550988525519469,1.04380652143051,,0.08656329168264701,35.9482292529418,,7.63233687325122,0.0858399280303082,1.44781655654097,15.9535315266415,2.0660591759938303,0.576908304181861,2.1671543666469604,23.830854711771,1.46973383771833,1.9395739794595,0.42287379099865396,0.0103663554198118,0.075340328431435,19.902361447183498,,,,1.1034234403451,,,,,84.3991923867079,4.02417824384163,0.369014039666488
ES13,0.895974878904344,19.580489136801198,2.8084363309600997,0.915441580385628,0.593279950842497,5.667450372659561,0.282366163481374,0.18824410898758298,2.2758548527112796,0.194920239954472,1.0,0.178538774759151,1.0,1.57018715527125,0.523547483280577,21.564287671124998,8.13716220028102,11.418870499434801,6.8507888307634,9.13482966509956,2.8720787848364098,220.60614793557698,0.20745329208267402,,3.67482693505616,0.313834106012145,0.20922273734143,1.0,15.7387770607679,68.0993316004791,11.0583827206643,5.56528972705845,2.16254519482926,2.37615477488764,,21.5739877646659,4.604128811251,0.344184337985301,1.0378301444514,,0.08656329168264701,33.9877754699058,,13.700541232855299,0.08584164146822189,1.3210694739236302,32.909929765415,2.06602912164026,0.816164062129318,1.28742690485358,30.544275322922502,1.53646144190935,0.5398825290858891,0.422455724363273,0.0103943993668342,0.0751597939847263,19.978142731616,,27.290389857369398,1.08046916166041,2.56140438881636,,,,,84.58478099683971,4.02263445835841,0.352630619909315
ES21,0.9862524347959231,19.5947699079679,1.77993140254263,5.56267396277408,0.769994586069741,5.65970759121956,0.28232055469273504,0.18821370312849,2.37917213678258,0.194085502804449,1.0,0.17849426137959098,1.0,1.5712683628155601,0.849201882728633,21.388829541444498,2.85666307525907,11.0363111122018,6.62120157632067,8.828756344263219,3.37847778837621,220.37778380864202,0.216642364470062,,3.66183882372595,0.314113083118435,0.209408722078957,1.0,15.731009029961,46.1889143783728,11.317543235478999,6.42758252198289,2.16804620693209,2.43973977505546,14.5105977253045,21.268912984379302,4.701560260244849,0.907030459690982,69.7381421667026,2.93790304578792,0.791618239911742,34.460265938748805,,3.15342197826847,0.08585013915473441,1.10617163334756,36.9206450427215,2.06435265754813,1.77411079967348,3.00117332982955,23.216827383010298,1.38038965832771,3.69222601022588,0.42197162433734503,0.0103986657247177,0.075206292863876,19.917708308783,,91.70699742376961,2.76470978535469,6.36357441381006,,17.4890900253255,,3.21535718655456,84.47495414205491,3.97089097663916,0.729349345938086
ES22,1.32763799376326,19.5533902147468,1.64549791081938,4.57721560123431,1.0672786955502098,7.060159107321789,0.282273155565273,0.18818210371018199,2.51583920012895,0.193520296387998,1.0,0.178448359994243,1.0,2.0119640155555,0.839367783079658,,11.2171942602469,11.1470701656552,6.68778487899967,8.91742752219772,3.96625710992201,220.984586860944,0.300214543300928,,4.24360455509313,0.31493187200856,0.20995458133904,1.0,15.734039515426101,47.4703186672336,11.5059685076019,4.89093730689286,2.1650130141119397,2.44229662986085,15.3417063383448,21.9332655003263,4.65711156152393,0.743630363117183,12.8949168420865,3.0861407516763903,1.1520739541760099,33.405381519845,6.00903392195744,6.463757915901899,0.0858441901167329,1.14169244940381,27.2892480226396,2.06501551469825,2.00758563849091,2.6035844822767897,24.5366160307413,1.5165925975955699,2.92849647012622,0.42333066796329305,0.0103941397961711,0.0752114406484222,19.922424510367,2.60182284234262,85.8278704458579,2.00162248885419,5.44397489112701,3.16599080164574,17.8631950109692,,2.98887169527861,86.3226670393768,3.98004114842336,1.30884942336597
ES23,1.0789828294347799,19.540087840488,1.60497451899834,4.82807016793198,0.770019510134613,4.78137730115267,0.282629389118247,0.188419592745498,2.6011148971778097,0.192943029841701,1.0,0.178376894963318,1.0,1.59217492231739,0.7859711457989219,,10.867141109550499,10.7780924627328,6.46635102015561,8.6222217414357,4.90133119915701,220.96505267659302,0.109817445168704,,2.60252204375699,0.313363240365042,0.20890882691002802,1.0,15.738351662559,28.389487999946102,11.500675541192,6.06250176545732,1.87312394419405,2.43033430971212,10.4121558085084,12.4557973133022,4.634538981192669,0.767747383231806,16.5863545552613,3.0397833497781197,0.8554404104033859,34.832684991743996,25.3552983741005,2.67268392312895,0.0858546701682288,1.26613002659882,43.1029723069147,2.06491869806373,1.7229332312163999,2.77469585634382,14.5656819651128,1.32671514885552,3.25922886458834,0.422296436711482,0.0103927656137437,0.0752098610351594,19.9026425646637,1.9335773751510998,95.0782125593103,1.97102860597071,5.11294276317338,3.14820830011616,17.8620092068575,,,84.64586733195159,3.9794949852053803,0.978824361886132
ES24,1.01210418397406,19.6170957162073,0.944204905936512,3.5579161573632,1.60017642637557,4.79858646091391,0.282326102123581,0.18821740141572102,2.74678244185535,0.193325505277263,1.0,0.178442610758726,1.0,2.37325706686379,0.692782677103192,21.4267953505842,12.468971883774401,10.787289169820701,6.47186355494203,8.629576362385292,2.27767086910851,220.985594165506,0.15201589394256002,,2.56159838648159,0.316289660068699,0.210859773379133,1.0,15.7352275323916,27.496358768559197,11.2292831360809,5.502376481848111,2.1791925418866,2.4406344991003697,15.4143206779246,12.663260211869199,4.63046777004225,0.549400399897987,16.6926847492226,3.06100515445891,2.79367533819787,33.064495809887,5.49705950522158,3.4649381807832302,0.0858511619901097,1.2413385849452199,28.1769786911823,2.0648686982855704,1.73244790799218,2.2307513432415798,16.1672796356557,1.55493398753159,1.90799799665394,0.422433935174489,0.0103925975815968,0.0752145694071623,19.9252530110674,2.8572376867820397,33.667025488426,1.53384480229876,3.5854317201337,3.33679734561858,17.8000979559436,1.1094968993237901,2.53468030085704,84.638371533216,3.98293384040964,0.708697586136534
ES30,0.707433387354646,19.2922207697746,0.751239553051033,2.5498131614321,0.924982151651814,4.79088706642315,0.282461443200892,0.188307628800595,2.53072087617389,0.19429670258207302,1.0,0.178495336583157,1.0,1.51993120310522,0.51846810027366,,11.6734730647162,10.8547907199804,6.512413505413161,8.68360211271828,19.476431346832502,221.274656206802,0.105718147356718,,2.57675700502,0.315188463087474,0.210125642058316,1.0,15.7430624851686,37.5503772452356,12.4343305226539,0.870351492918526,2.15911959074997,2.39085118085784,11.094538916632,11.9265021190272,4.6229124710263605,0.446250087619412,13.6879864195597,3.1166149703020802,,33.511963866875,5.215566110238861,2.6959397412797297,0.08584801398740631,1.50921821899663,30.0716821356854,2.06683830856332,0.86481465824282,1.49601880336711,16.760205497481998,1.3808755417365302,1.48136759038229,0.423926664766409,0.0103887251533264,0.0752411686111393,19.9366775343404,2.1451677152304502,88.85970194099619,1.30084125458193,2.6153769631710904,3.15764220016072,17.6495506507912,,,84.6613235873282,3.9754591710428797,0.443654996078803
ES41,0.807459370781363,19.3448626394676,0.900332120384035,3.33703562747031,0.782437848065888,4.7945604150462104,0.282396802139933,0.188264534759955,2.4163195316906,0.193891490675148,1.0,0.178468486389119,1.0,1.48128442991961,0.599007174804462,21.5474614515504,11.3201806827701,10.197201221898,6.11785546317852,8.157528342538619,3.4826408482347904,221.120548318961,0.138000131833439,,2.59557635753699,0.313849637716838,0.20923309181122499,1.0,15.742203813285299,36.4703367378619,12.764283071441499,5.23787393070541,2.17522657346884,2.4893911380027,15.1941031355915,12.1299923612101,4.6330808428993695,0.43058070823774397,31.998836867562698,3.07581403806754,0.397184592599008,33.3626769660216,,5.44619497458302,0.0858497600182134,1.23405486299681,41.6650885499015,2.06656358817818,1.10515659005271,1.99332541552704,18.090769604272797,1.29502311902372,2.3620568070781203,0.422769248384571,0.010393071361675901,0.0752117491035226,19.9253447903297,3.12659538466957,86.05511299329629,1.27731148633858,3.63651128690075,3.05876521771583,18.0383148545184,1.0672990329936398,3.12444932307838,84.4841034449829,3.9851957843268,0.578352974406543
ES42,1.0821963045442,19.3531212523911,1.02999375932985,3.1117584238889,1.92526710074855,7.05263909699741,0.282373983731599,0.188249322487733,2.72979792487792,0.193092425183088,1.0,0.178420681516738,1.0,2.3862717483185603,0.465553655762228,21.5599938906079,12.294605235867701,9.41794864068776,5.65034855097471,7.53414859583387,3.40319140142768,222.744885144925,0.278503527203766,,4.30551668391622,0.31471876578301,0.209812510522007,1.0,15.7425482798119,67.380040093002,12.744737110468,1.86501976121184,2.1672950970414,2.49269645123895,15.3344867080053,23.3596915433589,4.633892621601129,0.310408385198762,14.366056216592,3.06952212701678,0.438134249613674,33.3558201388171,6.5284079089148,2.6980418188148403,0.08585198313701971,1.322758723769,28.8552487902689,2.06665322894822,1.1271647257259,2.4051985291185,24.9127028506987,1.55381433576256,1.6028920890107,0.42269231770454097,0.0103920616825014,0.075215435636901,19.9091411861757,2.00064833129469,91.85838296919759,0.882161693326171,2.69550306335351,3.21171125260648,17.1951572226963,1.11682054357324,3.31936395939266,85.55369574174689,3.9860735171142903,0.94563923636474
ES43,1.09664080014557,19.341397668383898,2.89755550792392,2.91882967254086,0.582658179629282,4.795090012502881,0.28238749325476104,0.18825832883650698,2.3434286695768503,0.194303727990312,1.0,0.17849607387507002,1.0,1.07784730279827,0.883075785457365,21.6490774286445,13.256682504697999,9.41442964893787,5.64820073640969,7.53131519267385,2.75592274699537,221.305699926264,0.16430715211052602,,2.98760577419555,0.31378396087583,0.20918930725055299,1.0,15.7405499035814,47.4468563064727,12.811658788746,4.93407541562856,2.17490723795541,2.4943857623846304,15.783372328761999,15.9914038551297,4.630788260321831,0.486733425764473,9.86459078227124,3.06809671826137,1.18896580178773,33.3768691802835,6.84407505134363,6.178418029337831,0.0858501723675912,0.993049775540067,36.20896971847,2.0663356814808,0.9959026285144801,1.61675773033565,,0.9411721562510249,0.641404801495236,0.42223405628302496,0.0103847915265699,0.0752269790516316,19.9152881788993,3.16396972003779,85.16759122973761,1.32713527819387,3.03236669291615,3.16707849542219,16.557977253195,1.25539127091909,3.28074476308659,84.3149106786198,3.98263525524578,1.1354684492276998
ES51,1.44595528051983,19.4511509141509,1.80260311501132,4.1798503909603895,1.42755129286506,7.04664202331064,0.282454641963826,0.18830309464255002,2.89891531679813,0.19349553708165498,1.0,0.17845793761910703,1.0,2.47616808860778,0.810801535863788,21.7263906513692,10.168158725642598,10.9534737147738,6.57157432262456,8.76252401869828,5.491659375391411,220.995096442609,0.311799704762379,,4.285865595404419,0.31406759929898,0.209378399532654,1.0,15.737502754045899,56.2922107264241,12.0126371352702,4.90774899282777,2.17275785937286,2.44615347750389,15.7353300607083,20.0421880686795,4.63354719161902,0.782705384589817,63.4178598400318,3.04913488728469,1.43032018950605,33.4376503614804,6.580192409733461,3.68154719280713,0.0858484287721179,1.32320511898222,22.1787461520457,2.06558231602038,1.95683276551685,2.6271391188063697,14.4775928717225,2.1384901626108,3.15111739026118,0.422761662316162,0.010392020861277199,0.07522622497441689,19.9077407368401,2.5005830827091398,88.04575643752811,1.8929378454169101,4.1577820627062305,3.1419002516763297,17.7371299008899,,,86.0525440331692,3.9723457992673996,1.46974920050886
ES52,3.4923560024662,19.4698969516446,4.81375667874763,1.7370164705085398,2.0119790500342103,7.039438520321339,0.28255182040390797,0.188367880269272,2.60359250515538,0.194120058081559,1.0,0.17852029408895,1.0,2.42193095706953,0.83214507161288,21.6906935518993,10.7280913669506,10.369098460978,6.221004712185451,8.29505158658138,1.9831391158010698,221.135267919308,0.807809936210111,,4.4380471339447105,0.309306323710713,0.206204215807142,1.0,15.7363736684027,180.65967950028698,11.8454944926059,9.06669223534087,2.17496338633822,2.4316632323815903,14.9283171813931,65.9239074234331,4.632141383442391,0.210244419300148,41.1450012119181,3.06001094485931,0.597953436701272,33.3585089928091,7.94430402504639,6.51326503486659,0.085846998495315,1.3671466880677101,28.1014701451383,2.06546434577789,0.623558754883177,2.13901445185691,34.8481696861243,1.65456743527964,1.1843687991751002,0.422497264292663,0.010391711565919299,0.0752187249520595,19.910195572197402,,87.8714019672147,0.575970989267211,1.97310221647378,3.19158049065609,17.9866863413928,1.11007918070874,3.25993061342807,86.5327573544067,3.9795989401299696,4.7018618886261505
ES53,1.4656549240119,19.5510066472076,1.7158477391158,1.71580867191097,1.6852743327977902,6.40614757248723,0.282274007672999,0.18818267178199902,2.51605931722684,0.193909616902816,1.0,0.178485650590481,1.0,2.3747950248664003,0.282643406948215,20.420879989606203,4.29488327519581,10.362839752506599,6.2171981693069,8.290018960906469,2.4033948250043498,220.86465477944702,0.27098355135651503,,4.0508763910932695,0.314869783773868,0.209913189182579,1.0,15.7461069399933,37.4575216388788,11.1455019700602,6.2509235121048,2.15687549293049,2.36854423465587,12.9107086459693,13.209902930149799,4.63621216467389,0.795993839280683,23.2521481841618,3.0193497550199098,2.4887328009817904,33.1987806270864,1.98846517398132,4.81732947123482,0.0858489585244181,0.9628460547859731,31.774318720643002,2.0656211437867,0.563938550657033,2.14121365217791,7.691456594482339,1.4012127864444102,1.8102176003081398,0.427611292865975,0.0103941342067766,0.0752160948063962,19.9215060782526,3.19008497584737,,0.592043230719377,1.75307895945698,3.3194906198778797,17.7877251142294,,,84.8597180816086,3.82602385295634,1.51503281744027
