model_region,AGGT,ANNC,APPL,ARAC,BARL,BEFM,BULF,BULH,BULL,CACR,CAFF,CAFR,CAMF,CAMR,CATA,CERE,CITR,CORN,DCOH,DCOL,DCOW,DWHE,EAAG,FLOW,FODD,FRUN,GRAS,HEIF,HEIH,HEIL,HEIR,HENS,LABT,MAIF,MODU,NURS,OANI,OAR1,OATS,OCER,OCRO,OFAR,OFRU,OILS,OIND,OLIV,OOIL,OVEG,PARI,PERM,PIGF,PKPL,POTA,POUF,PULS,RAPE,ROOF,RUMI,RYEM,SCOW,SETF,SHGF,SHGM,SOWS,SOYA,SUGB,SUNF,SWHE,TABO,TAGR,TEXT,TOBA,TOMA,TWIN,VSET
DEA4,134.833475391231,331.841996936509,349.078654548929,331.749161808093,333.564465812401,14.4096483195245,5.12015444942784,0.977080939209858,5.22772644851978,53.5709907129277,2.98727225629702,2.98727225629702,2.98727225629702,2.98727225629702,44.6817733388853,333.352780597552,,331.610303933982,66.1041296454169,137.246885833299,101.675507739358,331.610303933982,120.13240931181,316.913572623259,337.022463673347,336.17848611677,341.25305113156,41.6486266720738,8.58080400958871,18.8762201504062,18.8762201504062,28.4956285452896,6867.3928280151,331.610303933982,8.71884432906714,314.959410744839,1.95416187841972,323.052233798202,333.564465812401,333.564465812401,314.959410744839,321.285061619998,349.078654548929,333.486190756147,319.330899741578,,319.330899741578,323.877422569738,,328.108165048127,0.610620611684778,5.87435027152875,321.285061619998,14.2478142726448,333.564465812401,333.564465812401,321.285061619998,43.9773705667901,333.564465812401,21.5728230290357,330.009656457583,0.746818064074255,2.69660287862946,1.56725956999093,331.610303933982,319.330899741578,,333.564465812401,,,319.330899741578,,323.877422569738,,331.610303933982
DEA5,165.573280214245,370.856231677226,429.035470125753,370.665934126839,375.356391243343,22.418003884844,11.3204406254504,2.19273719041067,14.4450884990634,67.1581585937999,8.25433628517911,8.25433628517911,8.25433628517911,8.25433628517911,53.8879422502799,375.086255519267,,370.970916862521,64.4153672453317,144.605708602932,104.510537924132,370.970916862521,102.186489914604,319.344885125661,368.756282008198,385.902459436684,369.964592400854,43.3115906567076,7.90059791526419,25.2013027842008,25.2013027842008,64.5255415429128,8172.24289915903,370.970916862521,5.49243084185441,314.959410744839,4.38547438082134,348.113903808908,375.356391243343,375.356391243343,314.959410744839,343.202478292695,429.035470125753,374.949450052442,338.817003911874,,338.817003911874,354.034346407494,,363.513891709824,1.38269017591956,12.9154260422887,343.202478292695,32.2627707714564,375.356391243343,375.356391243343,343.202478292695,53.3797247424495,375.356391243343,28.8014888962295,368.676991453166,2.06358407129478,3.60018611202869,3.5489047848602,370.970916862521,338.817003911874,370.970916862521,375.356391243343,,,338.817003911874,,354.034346407494,,370.970916862521
DEB1,250.531058903747,346.536888472256,403.445741164198,346.246552762504,349.397377855895,9.84657864084748,3.11055307259669,2.37165710215227,3.32203341819407,39.7985369993216,1.89830481039661,1.89830481039661,1.89830481039661,1.89830481039661,31.3864063370957,349.36747004665,,344.654063651591,54.316356580266,108.159768762361,81.2380626716982,344.654063651591,92.4142404668087,319.702724949144,349.918782177993,320.845059913306,351.490093007363,13.273502800844,4.9701890388575,8.69954429318151,8.69954429318151,81.3101635884961,9700.39475358141,344.654063651591,4.10840861854934,314.959410744839,4.74331420430454,332.770301183876,349.397377855895,349.397377855895,314.959410744839,337.159841992389,403.445741164198,349.294980911182,332.416527788084,,332.416527788084,344.793499480849,,322.253202688356,1.74236064832492,17.7018734216471,337.159841992389,40.655081794248,349.397377855895,349.397377855895,337.159841992389,30.8172040063059,349.397377855895,9.94233633506458,330.659956381491,0.474576202599152,1.24279204188307,,,332.416527788084,344.654063651591,349.397377855895,,,332.416527788084,,344.793499480849,318.36606608912,344.654063651591
DEB2,188.323986547692,357.234683313814,393.626295262452,356.562079787847,362.246620185466,4.83228733450477,2.19272162414953,1.39597006580369,1.95739969033238,14.0667839737342,1.11851410876136,1.11851410876136,1.11851410876136,1.11851410876136,12.3714688188003,362.22171660523,,359.454680053858,13.8751590597719,27.279271039982,20.577215049877,359.454680053858,66.377279061886,317.751350876447,353.63197483332,319.521192658813,352.860651414573,9.34085507775648,2.7040534176744,4.7351350791374,4.7351350791374,44.7616428129652,6972.34611229863,359.454680053858,2.87471597040947,314.959410744839,2.79194013160739,336.361118371733,362.246620185466,362.246620185466,314.959410744839,346.951792997968,393.626295262452,362.086411639449,344.15985286636,,344.15985286636,352.185134463632,,321.437135280514,0.959178060277826,8.74689522986738,,22.3808214064826,362.246620185466,362.246620185466,346.951792997968,12.251681145473,362.246620185466,5.41158294758561,333.29614476947,0.27962852719034,0.676447868448201,2.46189035471309,,344.15985286636,359.454680053858,362.246620185466,,,344.15985286636,,352.185134463632,317.289551723283,359.454680053858
DEB3,268.254002712468,332.3363630439,349.521170173417,332.002336082462,336.794272241161,16.385289614989,3.78528802223647,2.54748203166218,3.57160652790216,62.5024891691491,2.04091801594409,2.04091801594409,2.04091801594409,2.04091801594409,51.7740537187062,336.311566366136,,331.699308177836,139.877109589059,279.286157934795,209.581633761927,331.699308177836,91.5160691328293,320.054374808164,343.937625906494,317.025141821902,349.798484238958,29.4122060226187,9.02850183837799,15.8050099007366,15.8050099007366,81.2192760691655,61648.0623610956,331.699308177836,4.10044791931963,314.959410744839,5.09496406332435,322.678524703182,336.794272241161,336.794272241161,314.959410744839,326.954306970921,349.521170173417,336.587812665009,321.859342907597,,321.859342907597,329.378984100364,,317.765145963096,1.74041305862497,15.8258959876655,326.954306970921,40.6096380345827,336.794272241161,336.794272241161,326.954306970921,49.7548732478785,336.794272241161,18.0628684579847,320.242931748982,0.510229503986023,2.25785855724809,4.4670601838041,,321.859342907597,331.699308177836,336.794272241161,,,321.859342907597,321.859342907597,329.378984100364,316.04332937258,331.699308177836
DEC0,234.264694351829,343.410334297634,403.891361154661,343.161690160474,349.251626443682,12.2259864459211,5.09779479224252,3.88913524004009,5.44478933605613,51.2787576119246,3.11130819203207,3.11130819203207,3.11130819203207,3.11130819203207,40.2390627216029,349.094112162238,,341.473355963602,60.5399847119697,120.604577204081,90.5722809580192,341.473355963602,27.5266023581864,322.73768122492,332.339901994525,420.835571927233,332.163228358267,18.3648707436086,6.88152704537116,12.0426723293995,12.0426723293995,156.78872939896,10127.9781241921,341.473355963602,1.05155999426967,314.959410744839,7.77827048008019,326.257852826673,349.251626443682,349.251626443682,314.959410744839,322.73768122492,403.891361154661,349.07816501154,314.959410744839,,,331.384606360759,,373.818459461597,3.35975848712057,30.7089535820663,322.73768122492,78.3943646994799,349.251626443682,349.251626443682,322.73768122492,39.8053592078597,349.251626443682,13.7630540907423,330.731811185145,0.777827048008019,1.72038176134279,8.62338011694279,,,341.473355963602,349.251626443682,,,314.959410744839,,331.384606360759,624.392269125731,341.473355963602
DEE0,212.242527756708,335.296067690461,388.999212349235,335.178741897961,337.462389913674,28.3649151661757,5.63515367831392,2.11431578238177,5.56721082076833,65.6660564465549,3.18126332615333,3.18126332615333,3.18126332615333,3.18126332615333,60.445832066835,337.274490382021,,333.23375834891,86.2195044544146,175.688143439591,130.953823947003,333.23375834891,425.240301628861,319.188042309603,344.078235652905,406.509351794409,356.284646719092,54.9978187186383,12.8907462534537,25.1659746689779,25.1659746689779,62.7284587119617,8784.09100626521,333.23375834891,31.169867979325,314.959410744839,4.22863156476354,326.569373151638,337.462389913674,337.462389913674,314.959410744839,326.636921545147,388.999212349235,337.279364882536,322.408289980383,,322.408289980383,332.933632399556,,366.315219593786,1.34418125811347,12.0151643452875,326.636921545147,31.3642293559809,337.462389913674,337.462389913674,326.636921545147,59.5586820824503,337.462389913674,28.7611139074033,331.862875680564,0.795315831538332,3.59513923842541,3.45006522915789,333.23375834891,322.408289980383,333.23375834891,337.462389913674,,,322.408289980383,322.408289980383,332.933632399556,807.69859865907,333.23375834891
DEF0,153.076161386133,323.396877408947,361.735893392666,323.383744713486,324.701366300802,6.61300292838983,3.44430695593297,0.825030224732,3.09108618668767,13.0817113434626,1.76633496382153,1.76633496382153,1.76633496382153,1.76633496382153,12.0814936153685,324.694581262128,,323.051305851338,11.5343996421145,25.359184024461,18.4467918332868,323.051305851338,341.579252319436,316.609471194303,322.720799513507,344.029403245821,323.379511730286,14.077337627172,2.62264952221825,6.52568053594481,6.52568053594481,24.7736878795148,6769.49418897172,323.051305851338,29.0502730036972,314.959410744839,1.650060449464,319.371138561769,324.701366300802,324.701366300802,314.959410744839,317.935087918999,361.735893392666,324.630586767421,316.285027469535,,316.285027469535,320.739172342447,,330.616833355786,0.530864740275316,4.98528638846438,317.935087918999,12.3868439397574,324.701366300802,324.701366300802,317.935087918999,11.9809637834666,324.701366300802,7.45792061250836,322.525207107905,0.441583740955382,0.932240076563545,1.36255283337331,,316.285027469535,323.051305851338,324.701366300802,,,316.285027469535,316.285027469535,320.739172342447,,323.051305851338
DEG0,229.594106028443,357.178567477662,412.599756522536,356.952470118743,359.586912817167,22.3398310755127,4.80345625351863,3.00238643572894,4.20423238102677,72.777140755919,2.40241850344387,2.40241850344387,2.40241850344387,2.40241850344387,62.7697102471069,359.429203572472,,353.582139945709,91.2453317439741,182.016544655242,136.630938199609,353.582139945709,307.404484461916,320.964183616297,366.946145657544,375.754611825558,376.833415882987,44.5427317949093,12.4919826817652,21.8618610640954,21.8618610640954,90.258518609351,5603.09508025311,353.582139945709,21.2099587730985,314.959410744839,6.00477287145788,346.191944678007,359.586912817167,359.586912817167,314.959410744839,344.026043478488,412.599756522536,359.371823857056,338.02127060703,,338.02127060703,351.883107456979,,361.840785295874,1.93411111305752,16.6743402988028,344.026043478488,45.1292593046755,359.586912817167,359.586912817167,344.026043478488,60.6777841870897,359.586912817167,24.9849840732519,351.976741309692,0.600604625860968,3.12312300915649,4.96421852351431,353.582139945709,338.02127060703,353.582139945709,359.586912817167,,,338.02127060703,338.02127060703,351.883107456979,,353.582139945709
EE00,113.341034019874,126.854891739461,117.297389143759,126.842612007929,134.907619402455,30.6138375913514,13.8638791119443,2.44328408165216,9.83339928634311,91.079464024997,5.61908530648178,5.61908530648178,5.61908530648178,5.61908530648178,80.5404530598468,134.907619402455,,,97.8973024213245,190.179965250539,144.038633835944,,149.602253059986,100.76007739876,126.446536627392,103.131120207088,131.849919816792,50.9468651176866,10.6706500525566,25.0864391640042,25.0864391640042,68.4119542862603,3695.70783250954,130.02105123915,,95.8735092354558,4.88656816330431,133.641961090142,134.907619402455,134.907619402455,95.8735092354558,116.606347577397,117.297389143759,133.187325122229,,,111.719779414093,177.584438760994,,116.475878687186,1.46597044899129,16.4376126407747,116.606347577397,34.2059771431302,134.907619402455,134.907619402455,116.606347577397,79.2749709310343,134.907619402455,28.6702161874334,95.8735092354558,1.40477132662044,3.58377702342917,3.76265748574432,,,,134.907619402455,,,111.719779414093,,177.584438760994,,
EL30,387.986707127599,505.156773788353,479.186959318151,504.754993281619,544.690001808554,113.305348738372,,,,8.2186698446216,,,,,24.5227312312988,584.045993202164,479.186959318151,544.690001808554,6.80010231262743,6.80010231262743,6.80010231260773,608.393578081311,63.7058876852562,444.350771266595,453.609856109388,495.478822217267,453.315781585892,53.4231766701418,61.3475480866839,63.3734347446361,63.3734347446361,,2845.50803157563,544.690001808554,0.0707808919007665,444.350771266596,,485.175130168089,544.690001808554,544.690001808554,444.350771266596,447.354149861015,479.186959318151,449.403380073294,447.354149861015,500.129016797419,447.354149861015,447.354149861015,447.354149861015,495.055267201053,,2.18508223789081,447.354149861015,,544.690001808554,544.690001808554,,10.0609225302071,544.690001808554,297.06188237832,451.650597448194,,0.833580796232682,,,447.354149861015,544.690001808554,544.690001808554,479.186959318151,479.186959318151,447.354149861015,447.354149861015,447.354149861015,457.828139301013,544.690001808554
EL41,441.285886241866,594.276219900358,612.856163301963,594.126945073467,613.370158277811,281.994132399907,,,,21.9405929041018,,,,,138.700113322822,618.283618671744,612.856163301963,613.370158277811,71.401074282588,71.401074282588,71.4010742832763,677.073734550568,101.431225435519,493.765476772529,561.958246129355,628.80408518329,560.057569731771,88.7889338820003,67.0141320520241,70.4892769612461,70.4892769612461,,2981.41102289179,613.370158277811,0.313543293054527,493.765476772529,,587.35149388533,613.370158277811,613.370158277811,493.765476772529,539.314137322941,612.856163301963,610.120737687787,539.314137322941,633.79822078123,539.314137322941,539.314137322941,539.314137322941,625.473871610204,,19.0826379351831,539.314137322941,,613.370158277811,613.370158277811,539.314137322941,30.0818437208716,613.370158277811,304.660810678687,526.504447649608,,2.8203766940177,,,539.314137322941,613.370158277811,613.370158277811,612.856163301963,612.856163301963,539.314137322941,,539.314137322941,563.957249795866,613.370158277811
EL42,246.938683058346,334.564784542629,377.644863486223,334.44113494867,336.321112232657,216.414451451188,,,,53.0970456072636,,,,,90.8501971174747,348.615407086821,377.644863486223,336.321112232657,69.5201949195208,69.5201949195208,69.5201949200124,400.024688505414,39.8256925015801,293.548059326723,339.719266461987,375.675335826733,341.157287759607,71.6819607414864,63.2831890360639,64.0416694300023,64.0416694300023,,2518.32003089753,336.321112232657,0.290609098413697,293.548059326723,,330.832549592422,336.321112232657,336.321112232657,293.548059326723,328.641452115414,377.644863486223,334.40995225784,328.641452115414,398.58692096549,328.641452115414,328.641452115414,328.641452115414,371.629335252834,,12.1427148847572,328.641452115414,,336.321112232657,336.321112232657,328.641452115414,28.3063915890615,336.321112232657,297.307648309015,293.548059326723,,1.87104083076931,,,328.641452115414,336.321112232657,336.321112232657,377.644863486223,377.644863486223,,,328.641452115414,302.422985598127,
EL43,429.460154427037,634.95702652222,629.36236567176,634.780490215653,653.729790695223,204.077217777688,,,,2.8173129015359,,,,,14.4894390772414,654.257922007694,629.36236567176,653.729790695223,71.3287327686239,71.3287327686239,71.3287327686332,717.433366967979,320.370285520704,583.224521294382,625.089808437679,645.119973104274,624.275076568399,89.6757428421445,63.3438180643925,64.0693637423787,64.0693637423787,,2514.6247002136,653.729790695223,1.0812225789866,583.224521294382,,635.757188313718,653.729790695223,653.729790695223,583.224521294382,615.873253797255,629.36236567176,639.622485558934,615.873253797255,650.304423151028,615.873253797255,615.873253797255,615.873253797255,643.882457448378,,13.092525355228,615.873253797255,,653.729790695223,653.729790695223,615.873253797255,14.1983683188912,653.729790695223,297.324364382741,616.402164915633,,1.90215973136909,,,615.873253797255,653.729790695223,653.729790695223,629.36236567176,629.36236567176,615.873253797255,,615.873253797255,597.204000430511,653.729790695223
EL51,245.83276998463,281.087086507342,668.62910691663,281.078083895061,289.314698935211,288.865043180349,,,,49.7776139933223,,,,,147.169669650296,311.528695236842,668.62910691663,289.314698935211,70.1712685451979,70.1712685451979,70.1712685452275,353.018275207968,225.771017442957,250.891985170559,283.748958598768,673.123730722941,284.859220225883,66.5147863399783,65.3755549577094,67.6750834574905,67.6750834574905,,3982.55024560751,289.314698935211,1.8259787291035,250.891985170559,,271.797174423343,289.314698935211,289.314698935211,250.891985170559,270.88827602683,668.62910691663,274.033915613098,270.88827602683,689.571164395898,270.88827602683,270.88827602683,270.88827602683,623.347033468968,,14.462911202051,270.88827602683,,289.314698935211,289.314698935211,270.88827602683,64.243079368005,289.314698935211,301.454745038451,289.232130075163,,2.39987850284703,,289.314698935211,,289.314698935211,289.314698935211,668.62910691663,668.62910691663,270.88827602683,270.88827602683,270.88827602683,637.709992670137,289.314698935211
EL52,265.850444237001,321.337411300832,462.750896653232,321.32893798571,317.447378213019,173.184521453427,,,,52.774995683335,,,,,85.1943280254207,341.537489219136,462.750896653232,317.447378213019,66.5541928469918,66.5541928469918,66.5541928470017,381.150954485776,392.461180041364,290.458599156237,316.974402760795,466.679927496246,318.894943811273,56.6051805439947,64.5298810440899,66.3519670830537,66.3519670830537,,3688.93035285397,317.447378213019,3.45624985619044,290.458599156237,,307.735909007564,317.447378213019,317.447378213019,290.458599156237,305.451737336521,462.750896653232,308.812406914377,305.451737336521,483.6929541325,305.451737336521,305.451737336521,305.451737336521,449.577375345344,,9.97942324743027,305.451737336521,,317.447378213019,317.447378213019,305.451737336521,45.1704203126787,317.447378213019,299.972481177075,315.394811770237,,2.15653673740689,,317.447378213019,,317.447378213019,317.447378213019,462.750896653232,462.750896653232,305.451737336521,305.451737336521,305.451737336521,397.923985840309,317.447378213019
EL53,254.124494378719,290.377872626037,554.942605077051,290.358242648445,281.379170882941,258.42013477804,,,,37.208018112281,,,,,133.940501573786,301.541737475068,554.942605077051,281.379170882941,72.3415139641216,72.3415139641216,72.3415139641194,345.082747155698,134.807105743198,253.858720384916,282.609122020091,510.899366306743,284.661003812145,56.3295073220901,64.8453768997602,66.653184071441,66.653184071441,,4821.93506677676,281.379170882941,1.45432170135522,253.858720384916,,279.557396936051,281.379170882941,281.379170882941,253.858720384916,272.750504324627,554.942605077051,277.07501072786,272.750504324627,575.884662556318,272.750504324627,272.750504324627,272.750504324627,439.737213688832,,15.051152807462,272.750504324627,,281.379170882941,281.379170882941,272.750504324627,44.1134725387665,281.379170882941,300.268938543035,279.20419843037,,2.28648796058089,,281.379170882941,,281.379170882941,281.379170882941,554.942605077051,554.942605077051,272.750504324627,272.750504324627,272.750504324627,316.145566508909,281.379170882941
EL54,137.54226935189,195.640749065609,206.133941840762,195.597797342861,220.672402478182,320.83758908741,,,,41.3103385122424,,,,,228.467418604177,220.650601640095,206.133941840762,220.672402478182,70.6776591429468,70.6776591429468,70.6776591429494,284.375978750938,97.6509325722116,159.594000200902,186.150552550605,219.667402892223,186.151881145601,53.7456002118876,62.6578443442926,62.8971360675954,62.8971360675954,,2346.16157342973,220.672402478182,0.884230109176647,159.594000200902,,193.726923248327,220.672402478182,220.672402478182,159.594000200902,176.917438585207,206.133941840762,220.672402478182,176.917438585207,227.07599932003,,176.917438585207,176.917438585207,218.038120645279,,6.46707408258807,176.917438585207,,220.672402478182,,176.917438585207,71.6623492153152,220.672402478182,295.990052056396,209.447408888681,,1.72492010967777,,220.672402478182,,220.672402478182,220.672402478182,206.133941840762,206.133941840762,176.917438585207,,176.917438585207,264.061005031939,220.672402478182
EL61,309.340806789089,348.347041240454,847.483187619024,348.20852676061,363.315284973931,329.522097204139,,,,44.6145668151712,,,,,191.955783745392,395.480667543812,847.483187619024,363.315284973931,63.660532288427,63.660532288427,63.6605322884275,427.018861246687,383.157122901805,294.121866771055,338.677470363978,846.25214594691,342.45138760591,75.6484862907066,71.2590864131703,78.2535268584623,78.2535268584623,,3527.82036145491,363.315284973931,3.15879182604681,294.121866771055,,312.4753932218,363.315284973931,363.315284973931,294.121866771055,307.815940072865,847.483187619024,355.385992924557,307.815940072865,868.425245098291,307.815940072865,307.815940072865,307.815940072865,754.454191042991,,22.0100738892099,307.815940072865,,363.315284973931,363.315284973931,307.815940072865,74.034744165501,363.315284973931,313.598159087926,357.5592811312,,3.81329945004879,,363.315284973931,,363.315284973931,363.315284973931,847.483187619024,847.483187619024,307.815940072865,307.815940072865,307.815940072865,717.344129583387,363.315284973931
EL62,747.987806028933,1010.65326443852,1003.14705053669,1010.46636657714,1055.77693354208,318.05860807357,,,,25.9715972926081,,,,,167.958939278211,1059.71524633937,1003.14705053669,1055.77693354208,70.4606346010544,70.4606346010544,70.4606346010544,1119.48050981484,106.08507493444,973.43670773319,997.722274003997,1019.74767974246,,95.8823288231484,66.8589152939724,70.258419007999,70.258419007999,,2565.44567235802,1055.77693354208,0.162699148742929,973.43670773319,,1002.14905165487,1055.77693354208,1055.77693354208,973.43670773319,994.714553070618,1003.14705053669,,994.714553070618,1024.08910801596,,994.714553070618,,1018.52313629932,,16.0585301244267,994.714553070618,,1055.77693354208,,994.714553070618,39.286004065094,1055.77693354208,304.404738993708,979.339903388967,,2.77327244987561,,,,,1055.77693354208,1003.14705053669,1003.14705053669,,,994.714553070618,981.681368349242,1055.77693354208
EL63,542.326011405627,945.052165013717,979.320016319932,944.972031915273,967.637587022888,315.20101762912,,,,49.0042838878064,,,,,207.014435695088,967.23958346282,979.320016319932,967.637587022888,63.9498983442835,63.9498983442835,63.9498983442836,1031.34116329564,310.144391959763,868.79678455931,923.351454455398,991.467012914388,,104.864885486425,71.5043697667644,78.6702276893,78.6702276893,,2595.41393147167,967.637587022888,1.58285462109469,868.79678455931,,933.14588934619,967.637587022888,967.637587022888,868.79678455931,915.220425235271,979.320016319932,926.008984066822,915.220425235271,1000.2620737992,915.220425235271,915.220425235271,915.220425235271,990.681946997496,,24.1989471337395,915.220425235271,,967.637587022888,,915.220425235271,54.7111628825121,967.637587022888,314.071999077845,885.620712089894,,3.87717415141012,,967.637587022888,,967.637587022888,967.637587022888,979.320016319932,979.320016319932,915.220425235271,,915.220425235271,920.775338274316,967.637587022888
EL64,423.047072175052,543.240068309911,562.352916695348,543.076853619773,548.442518163266,327.066018731432,,,,37.2310263852283,,,,,149.170552097175,577.190664197416,562.352916695348,548.442518163266,67.9286816123102,67.9286816123102,67.9286816121998,612.146094436022,259.451085461069,507.010077927082,530.079735581235,574.497973653511,,110.137168210313,74.4303267181587,83.6181580824031,83.6181580824031,,2284.65312250254,548.442518163266,1.12409146313109,507.010077927082,,530.374426960382,548.442518163266,548.442518163266,507.010077927082,527.036940507019,562.352916695348,527.972952474546,527.036940507019,583.294974174615,527.036940507019,527.036940507019,527.036940507019,571.223145903724,,23.0179914780784,527.036940507019,,548.442518163266,548.442518163266,527.036940507019,52.549705898035,548.442518163266,319.693920618185,519.163229781663,,4.6437790049975,,548.442518163266,,548.442518163266,548.442518163266,562.352916695348,562.352916695348,527.036940507019,,527.036940507019,539.741826246128,548.442518163266
EL65,204.191706385244,300.11384368453,267.633999409107,300.015693229692,474.984835105879,243.31790258941,,,,21.5821592149227,,,,,106.103611505695,484.914732931142,267.633999409107,474.984835105879,71.0393667127674,71.0393667127674,71.0393667127969,538.688411378635,173.798890584245,202.79047550227,229.914782459676,282.411138185439,229.874125609576,54.9573199019386,63.6370404199517,64.5950479025591,64.5950479025591,,2731.60687832722,474.984835105879,0.557803996008443,202.79047550227,,356.266206092888,474.984835105879,474.984835105879,202.79047550227,220.071501426332,267.633999409107,297.662675594309,220.071501426332,288.576056888374,220.071501426332,220.071501426332,220.071501426332,281.389130529764,,11.0182209763175,220.071501426332,,474.984835105879,474.984835105879,220.071501426332,25.5768503762338,474.984835105879,297.927535811128,248.064822055506,,1.97291145729607,,,,474.984835105879,474.984835105879,267.633999409107,267.633999409107,220.071501426332,,220.071501426332,281.714615126962,474.984835105879
ES11,110.689178916379,181.414510255675,2160.07033135289,181.40401251117,254.377848439896,201.924158542823,0.637980993559169,0.140237636608369,0.196332691251717,43.8021718867615,0.112190109286695,0.112190109286695,0.112190109286695,0.112190109286695,86.1025987904217,254.248989680199,2159.78985607968,254.09737316668,53.3827809154545,53.7503731330083,53.5665770242305,254.09737316668,224.970265893962,143.601288530995,166.402879777636,666.472048657117,160.952776921533,79.8288768921498,35.062699569017,36.4064676870681,36.4064676870681,16.537465032856,1658.90986970354,254.09737316668,5.95278298159215,143.320813257778,0.280475273216739,160.401856747867,254.377848439896,254.377848439896,143.320813257778,155.491937448406,2160.07033135289,223.773497260347,155.21146217519,2159.78985607968,155.21146217519,168.319108683876,,548.211155661094,0.354374250704057,8.376891498146,155.491937448406,8.26873251642801,256.470817205974,254.377848439896,155.491937448406,86.5028227967964,254.377848439896,169.93842537288,147.722861066444,0.0280475273216739,12.690509843479,0.909560576807081,,155.21146217519,254.09737316668,254.377848439896,2159.78985607968,2159.78985607968,,,168.319108683876,152.768667869939,254.09737316668
ES12,139.900501059179,275.73788988191,579.297906822799,275.034679815436,358.438908235591,198.232615703643,8.07220350919579,0.182638963820111,4.21012142816045,35.0943196640574,2.40578367323454,2.40578367323454,2.40578367323454,2.40578367323454,114.211325068908,358.362572238875,578.932628895158,358.073630307951,41.8461345748805,48.031797594391,44.9389660846379,358.073630307951,91.2114336972082,115.57608689545,150.622521751777,560.866269487224,144.703111357624,78.314857002088,34.2965709353321,39.0201694569319,39.0201694569319,176.56558193622,3181.18250247709,358.073630307951,2.23278331624804,115.21080896781,0.365277927640222,268.565333079708,358.438908235591,358.438908235591,115.21080896781,165.064381582238,579.297906822799,321.051896524808,164.699103654598,,164.699103654598,175.399654222643,,492.760383271086,3.78354818434756,37.0344312412349,165.064381582238,88.2827909681098,360.531877001669,358.438908235591,165.064381582238,111.655689499302,358.438908235591,172.925513109868,345.389760897251,0.601445918308636,4.45422714606056,9.71110700649207,,,,358.438908235591,,,,,175.399654222643,482.351594939143,358.073630307951
ES13,128.856214315277,250.416349861187,1642.21906611844,250.416349861187,296.395508184285,192.285355749011,0.665716112238098,0.136585859476711,0.191220203267395,30.8172856031186,0.109268687581368,0.109268687581368,0.109268687581368,0.109268687581368,98.5365895956986,296.349150124773,1641.94589439949,296.122336465332,40.4702367359754,40.8558186028063,40.6630276693936,296.122336465332,56.6764812741359,119.462137286236,143.73462566043,1253.46599555142,142.487358330068,81.269016745153,34.0174777106579,34.5773294349398,34.5773294349398,192.142755863259,3774.52363890997,296.122336465332,1.55675849015479,119.188965567283,0.273171718953421,174.090585975744,296.395508184285,296.395508184285,,132.973246411706,1642.21906611844,284.348725030283,132.700074692753,,132.700074692753,142.117320636371,,816.130177232759,4.11734476849841,87.38328308696,132.973246411706,96.0713779316297,298.488476950363,296.395508184285,132.973246411706,99.0951280913311,296.395508184285,167.847981656162,125.01434353293,0.0273171718953421,14.659564227921,10.5678515724793,,132.700074692753,296.122336465332,296.395508184285,,,,,142.117320636371,308.77363833061,296.122336465332
ES21,152.016502455111,189.620251420883,622.894495895632,189.144578888798,192.725169844472,185.619133743703,0.525148868452598,0.107875465583553,0.151025651816975,34.7975308447953,0.0863003724668427,0.0863003724668427,0.0863003724668427,0.0863003724668427,110.519033499245,192.723388690025,622.678744964465,192.509418913305,56.3551413066985,56.9048208261332,56.6299810664299,192.509418913305,52.946078018217,162.283100015302,175.179986606292,226.658372219639,175.224907340024,80.9276685214014,34.0229677025174,34.5869369206938,34.5869369206938,34.9956923729796,3985.7334036745,192.509418913305,1.83543594233468,162.067349084135,0.215750931167107,178.652399626377,192.725169844472,192.725169844472,162.067349084135,170.65913843315,622.894495895632,192.56763816052,170.443387501983,622.678744964465,170.443387501983,175.582678452569,,223.469818714617,0.749907693706706,82.3029215215358,170.65913843315,17.4978461864898,194.818138610549,192.725169844472,170.65913843315,115.502298517211,192.725169844472,167.858961639881,190.989139379598,0.0215750931167107,17.2570276254308,1.92476308051388,,170.443387501983,192.509418913305,192.725169844472,,622.678744964465,,370.443387501983,175.582678452569,162.780716561297,192.509418913305
ES22,136.924765609898,206.775310694237,275.117990023171,206.626726221474,209.164492402285,183.45531377979,2.45457528021864,0.0489372514991881,0.920979437570563,29.6687429518135,0.526273964326036,0.526273964326036,0.526273964326036,0.526273964326036,83.1627023107289,209.101085215689,,209.066617899287,46.190340722194,47.8652353631299,47.0277880419351,209.066617899287,103.858994568006,192.632892571276,208.213339171114,223.759070760364,209.131003792495,95.5690648913282,34.253894096465,35.8435253955738,35.8435253955738,5.4994704321615,3473.83361837708,209.066617899287,3.78441522368935,192.535018068277,0.0978745029983763,205.664051708179,209.164492402285,209.164492402285,192.535018068277,203.852716464898,275.117990023171,209.123369193104,203.754841961899,275.020115520173,,204.297776298646,203.754841961899,218.694369099731,0.117845794974889,21.2326087431163,203.852716464898,2.74973521608075,211.257461168363,209.164492402285,203.852716464898,89.1551481906796,209.164492402285,169.29506275403,198.705804680958,0.131568491081509,12.7959528368753,0.302470873768883,209.066617899287,203.754841961899,209.066617899287,209.164492402285,275.020115520173,275.020115520173,,403.754841961899,204.297776298646,193.008847119602,209.066617899287
