region,SWHE,DWHE,RYEM,BARL,OATS,CORN,OCER,PULS,SUGB,POTA,TOMA,OVEG,APPL,OFRU,CITR,TAGR,WINE,OLIV,GRAS,TOBA,COTT,OFIB,MAIF,OFOD,SETA,RAPE,SUNF,SOYA,OOIL
ITC3,0.1119999999999999,0.0139999999999999,0.0139999999999999,0.077,0.0174999999999999,0.098,0.0174999999999999,0.02,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITC4,103.9008,12.9876,12.9876,71.4318,16.2345,90.9132,16.2345,5.23,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITH1,45.876419047619045,5.734552380952381,5.734552380952381,31.540038095238096,7.1681904761904764,40.14186666666667,7.1681904761904764,4.251428571428572,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITH2,45.876419047619045,5.734552380952381,5.734552380952381,31.540038095238096,7.1681904761904764,40.14186666666667,7.1681904761904764,4.251428571428572,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITH3,92.7264,11.5908,11.5908,63.7494,14.4885,81.1356,14.4885,2.27,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITH4,22.112,2.764,2.764,15.201999999999998,3.455,19.348,3.455,0.47,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITH5,107.2064,13.4008,13.4008,73.70439999999999,16.751,93.8056,16.751,6.63,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITI1,42.3168,5.2896,5.2896,29.0928,6.612000000000001,37.02720000000001,6.612000000000001,12.55,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITI2,26.7392,3.3424,3.3424,18.3832,4.178,23.3968,4.178,17.06,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITI3,41.5968,5.1996,5.1996,28.597800000000003,6.499500000000001,36.397200000000005,6.499500000000001,3.06,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITI4,26.9504,3.3688,3.3688,18.5284,4.211,23.5816,4.211,2.36,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITF1,29.0752,3.6344,3.6344,19.9892,4.543,25.440800000000003,4.543,5.38,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITF2,15.728,1.966,1.966,10.813,2.4575,13.762,2.4575,2.77,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITF3,33.6352,4.2044,4.2044,23.1242,5.2555000000000005,29.4308,5.2555000000000005,3.34,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITF4,129.84,16.23,16.23,89.265,20.2875,113.61,20.2875,9.81,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITF5,50.8704,6.3588000000000005,6.3588000000000005,34.9734,7.9485,44.5116,7.9485,1.17,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITF6,19.9488,2.4936000000000003,2.4936000000000003,13.7148,3.1170000000000004,17.4552,3.1170000000000004,1.76,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
